tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Premolar,MH20912,0,8,27.0357042,3.95531929,1.0,Pan,French Cameroons,Marcel de Jong,3,5195.918945,San Antonio Union Elementary,4,1,7,wood,6,1.154256
Posterior,AMNH99.1/91-A,7,6,8.83576111,5.31768598,0.5,Homo sapiens,Native Californian,Jonas Hofmann,5,5100.975586,Soledad Unified,1,2,3,G,6,-0.9823852
Posterior,BRK126776,0,6,24.0333178,3.68843519,1.0,Homo sapiens,Alaska,Siaka Tiéné,1,5973.925293,Mountain Elementary,4,1,7,G,10,-0.054344
Posterior,BRK126117,0,4,39.0329661,3.66420581,0.25,Homo sapiens,Arabia, Isma López,2,6196.694824,Rio Dell Elementary,2,3,7,G,5,-1.090389
Anterior,HTB1703,0,12,16.8558054,3.05433283,0.0,Homo sapiens,Australian aboriginie,Thomas Kahlenberg,2,5621.687988,McSwain Union Elementary,1,1,7,G,5,1.509794
Premolar,UVS49,0,4,36.9479759,10.0,0.25,Homo sapiens,Ebolwa,Anthony Modeste,5,4741.957031,San Ysidro Elementary,2,2,9,G,10,-0.6562689
Premolar,HTB2751,0,11,27.0357042,3.80295048,0.5,Homo sapiens,Australian aboriginie, Romaric,2,4890.986816,Garvey Elementary,3,1,7,G,6,1.774334
Premolar,MH20914,0,8,29.2954458,31.4169538,0.5,Pan,French Cameroons,Matthew Upson,2,5500.10791,Scotia Union Elementary,2,18,9,G,5,-0.1111221
Anterior,BRK126250,0,8,44.0440145,3.80749511,1.0,Homo sapiens,West Africa,Shane Long,5,5532.582031,South Bay Union Elementary,2,1,4,wood,10,0.540917
Posterior,BM1976.1431,0,6,39.6263614,5.55632114,1.0,Homo sapiens,Australian aboriginie,Steven Davis,5,5098.626953,East Whittier City Elementary,4,1,7,G,10,-0.2586962
Anterior,MH12328,7,12,21.6759161,6.55505315,1.0,Homo sapiens,Ebolwa,Micah Richards,5,4565.746094,Corning Union Elementary,3,2,3,G,5,-1.079558
Premolar,HTB3437,0,4,20.0102867,5.00397466,1.0,Homo sapiens,Ebolwa,Diego Lugano,5,7711.506836,Jefferson Elementary,4,7,9,G,13,0.540917
Premolar,MH2896,1,12,18.9063043,2.19399907,0.75,Homo sapiens,Native Californian,Shane Long,2,5193.692383,Oxnard Elementary,3,2,3,G,10,-0.2581899
Anterior,MH12321,0,6,17.6396595,5.44334199,0.75,Homo sapiens,Tasmanien,Landry Bonnefoi,4,6485.166016,Bennett Valley Union Elementary,4,1,7,G,10,1.063938
Posterior,HTB2033,4,12,31.1910396,9.1,0.25,Homo sapiens,Native Californian,Benoît Pedretti,2,4897.067871,Capay Joint Union Elementary,4,1,3,G,6,-1.422919
Premolar,HTB1222,0,6,38.6447049,3.58600079,0.5,Pan,Australian aboriginie,Benoît Assou-Ekotto,2,5606.781738,Goleta Union Elementary,2,15,7,G,6,-0.5583452
Premolar,BRK126244,0,12,32.0376024,4.31652929,0.5,Pongo,Ebolwa,Jérémie Bréchet,2,5195.918945,Plainsburg Union Elementary,1,1,4,G,5,-0.4899626
Premolar,PMN1497,4,11,28.352333,5.44029653,0.75,Homo sapiens,Ona,Christian Gentner,4,4675.674805,Strathmore Union Elementary,4,1,7,L,10,0.7566829
Anterior,NMNH278705,3,12,38.8182459,4.90072026,0.0,Pan,Arabia,David Ducourtioux,2,5621.687988,Ballard Elementary,4,1,3,G,5,-0.5583452
Posterior,MH4459,0,6,16.5968682,4.14023787,0.75,Homo sapiens,Ebolwa, Dani Alves,1,5008.070801,Janesville Union Elementary,4,1,3,G,5,-0.2586962
Posterior,BRK126076,3,8,27.5736265,5.35897499,0.75,Papio,Borneo,Pavel Pogrebnyak,4,5179.411133,Sunnyvale Elementary,2,1,4,G,10,-0.9823852
Posterior,UVS34,0,6,31.6549759,3.92661051,0.75,Homo sapiens,Australian aboriginie,Ali Al Habsi,5,5169.814941,Hillsborough City Elementary,3,5,7,G,5,1.070944
Premolar,MH1507,0,11,37.551766,5.06022442,0.25,Homo sapiens,Sami, Guly,4,6049.495117,Foresthill Union Elementary,3,5,3,L,6,-0.3218485
Posterior,BRK126125,0,12,25.3320304,3.21217946,0.25,Papio,Australian aboriginie,Ali Mmadi,5,6489.928711,Thermalito Union Elementary,2,1,7,G,10,0.2316134
Posterior,BM1936.12.28.2,1,6,24.2343641,3.63654073,0.75,Homo sapiens,West Africa, Moisés,4,4276.115234,Mt. Pleasant Elementary,3,1,7,G,5,-0.717645
Premolar,NMNH344713,1,12,14.23,3.05433283,0.75,Homo sapiens,Australian aboriginie, Alex,2,4603.659668,Pacific Elementary,3,3,7,G,10,-0.2586962
Posterior,BM1931.4.1.1,6,6,17.3452797,5.69322104,0.5,Homo sapiens,Borneo, Iker Casillas,2,5388.17041,Oak Valley Union Elementary,2,1,3,G,5,0.2899157
Posterior,AMNH99.1/80(b),1,12,23.2827213,4.97264041,0.75,Pan,Australian aboriginie, Santi Cazorla,3,4507.353027,Kingsburg Joint Union Elementary,2,1,3,G,5,1.349395
Anterior,BM1902.9.9.3,0,8,34.6630451,2.29036872,0.0,Pan,East Africa,Steed Malbranque,4,5642.832031,Alisal Union Elementary,4,1,7,G,10,-0.0680143
Premolar,BRK125458,0,8,27.3390559,3.4773143,0.5,Homo sapiens,Native Californian,Ryan Dickson,4,6060.256836,Menlo Park City Elementary,1,4,7,G,13,0.0294137
Premolar,BM1976.1409,1,4,55.0,23.8192059,1.0,Papio,Native Californian,Ilir Azemi,2,4777.769043,Orange Center Elementary,2,3,4,G,6,-0.0566766
Anterior,BRK126755,0,8,33.7950437,3.43363244,0.25,Homo sapiens,Ona,Ján Mucha,2,5482.677246,Helendale Elementary,3,1,7,G,10,1.774334
Posterior,UCD2(10.1)b,2,8,12.7010476,2.87094128,0.25,Papio,Khoi-San,Anthony Annan,3,5693.883301,Hueneme Elementary,4,1,7,L,13,-0.3953965
Premolar,MH12328,0,10,26.1068916,3.63654073,0.75,Homo sapiens,Australian aboriginie,Niklas Dams,4,7101.831055,Union Hill Elementary,3,3,3,G,10,-0.054344
Anterior,AMNH99.1/79,0,12,12.485,2.64926405,1.0,Homo sapiens,Borneo, Cristiano Ronaldo,2,6870.346191,Pacheco Union Elementary,2,6,9,G,5,0.540917
Anterior,MH24934B,0,12,18.6050198,10.0,0.75,Pan,West Africa,Yannick Sagbo,4,6039.98584,Escondido Union Elementary,1,1,7,L,6,-0.3260148
Posterior,HTB2823,0,12,14.1715222,3.2920468,1.0,Pan,Borneo,Craig Gardner,2,5374.050293,Oakley Union Elementary,3,2,7,L,10,-0.7277681
Premolar,BM1976.1434,0,8,21.8163251,3.71761878,0.75,Homo sapiens,Ebolwa,Kyle Walker,1,5629.961426,Banta Elementary,2,2,7,G,5,1.774334
Posterior,BM1908.8.9.42,0,12,39.6263614,10.0,0.0,Homo sapiens,Native Californian,Rio Mavuba,2,4840.936035,Victor Elementary,2,1,3,G,13,0.2116939
Posterior,NMNH350096,0,12,50.8236683,2.95130863,0.25,Homo sapiens,Borneo,Clemens Fritz,3,5064.615723,Anaheim Elementary,4,3,7,G,5,-0.7668921
Premolar,UVS24,0,12,22.4719398,2.86641,1.0,Homo sapiens,Australian aboriginie,Renaud Cohade,2,5951.005859,Pioneer Union Elementary,4,1,4,G,5,-0.6563948
Posterior,BM1976.1419,0,12,15.0609524,4.27445115,0.75,Pan,Native Californian,Jamel Saihi,4,5100.202148,Newcastle Elementary,2,2,4,G,13,-0.6779634
Anterior,BM1936.12.28.1,0,8,19.5297384,16.9965704,1.0,Homo sapiens,West Africa,Samba Diakité,1,5169.814941,Menifee Union Elementary,4,2,7,G,10,-0.126001
Anterior,NMNH278703,0,12,12.7010476,2.86641,0.75,Homo sapiens,Borneo,Robert Hall,2,6049.495117,Roseville City Elementary,1,2,4,G,5,-0.7467875
Anterior,BM1976.1435,0,4,16.4350164,5.44334199,1.0,Pan,Native Californian,Giorgios Karagounis,3,5415.152832,Fieldbrook Elementary,1,1,3,G,13,1.970023
Anterior,UCD2(3a)b,0,8,38.2372609,3.89582582,0.25,Homo sapiens,Afalou,Niklas Lomb,2,5580.146973,Wheatland Elementary,1,9,4,L,10,1.509794
Posterior,AMNH99.1/107,1,12,38.5020685,3.92661051,0.75,Papio,Native Californian, Odaïr Fortes,2,4614.251953,Wright Elementary,2,1,7,G,5,-0.7668921
Posterior,MH22282,0,8,40.7050426,2.59401611,0.25,Homo sapiens,Native Californian,Ragnar Klavan,2,5098.626953,Romoland Elementary,2,8,3,G,5,0.540917
Posterior,BM1902.11.22.1,0,12,17.1217143,4.55391036,0.5,Homo sapiens,Ona,Karim Guédé,2,4219.40625,Fort Ross Elementary,3,5,7,G,10,-1.450494
Anterior,HTB1218,2,12,21.2454384,3.66038599,0.25,Papio,West Africa,Mehdi Abeid,5,4906.22998,Plumas Elementary,2,1,7,G,10,0.5502878
Anterior,AMNH99.1/103,6,12,47.0491348,2.35589319,1.0,Homo sapiens,Native Californian,Francis Coquelin,1,4838.175293,Montague Elementary,2,1,4,Q,10,1.154256
Anterior,BM1907.7.8.11,0,12,19.4686525,4.59386268,0.25,Pan,East Africa, Manuel Pablo,4,5105.179688,Peninsula Union Elementary,4,8,7,G,5,0.2168924
Premolar,HTB1744,0,8,10.5335033,2.98325724,0.25,Homo sapiens,Yaghan, Fábio,2,5119.158203,Palo Verde Union Elementary,2,9,3,G,5,1.769452
Posterior,BRK125832,0,11,11.0185725,3.29146087,0.25,Homo sapiens,Alaska,Clément Chantôme,1,5098.626953,Alta Loma Elementary,1,1,3,wood,13,-0.0836015
Posterior,HTB1748,2,12,33.7950437,3.63654073,1.0,Homo sapiens,Native Californian,Samed Yesil,3,4276.115234,Rockford  Elementary,3,9,3,wood,10,-1.181626
Posterior,NMNH380431,1,8,30.7794746,2.81576611,0.5,Homo sapiens,Borneo,Carl Jenkinson,2,5470.5625,Ballard Elementary,3,1,4,G,10,0.7566829
Premolar,UVS34,0,12,28.5368973,2.392161,0.75,Pan,Australian aboriginie,Stéphane Bahoken,4,4969.380859,Sunnyside Union Elementary,4,18,7,L,5,1.970023
Posterior,BM1905.5.10.1,0,6,19.3982861,5.035316,0.5,Papio,Chucki,Hogan Ephraim,3,5064.615723,Lawndale Elementary,1,9,7,G,5,-0.2581899
Posterior,HTB3436,0,6,22.8545663,3.37708808,0.25,Homo sapiens,Native Californian,Bryan Ruiz,4,5501.95459,El Centro Elementary,4,1,4,G,10,0.5502878
Anterior,NMNH380430,0,8,23.3790273,2.87155209,0.0,Homo sapiens,Khoi-San or bushman half-caste,Andriy Voronin,3,4632.068359,Los Gatos Union Elementary,2,3,3,G,6,-0.0666737
Posterior,HTB3398,2,12,28.0919362,2.93195822,1.0,Pan,Borneo,Tomáš Pekhart,4,4880.040527,Twin Hills Union Elementary,4,1,3,G,6,-0.126001
Anterior,HTB3437,0,12,36.3990478,5.69322104,0.25,Homo sapiens,Ebolwa,Mohamed Sissoko,5,5726.146484,Soquel Elementary,4,4,7,G,5,-0.4899626
Premolar,UCD2(L-23-1)b,3,8,34.8934044,2.77440906,0.25,Homo sapiens,Khoi-San or bushman half-caste,Fernando Gago,2,5139.164551,Tulare City Elementary,3,1,3,G,10,-0.9823852
Posterior,BM1939.1008,0,12,29.4550369,2.52520843,0.0,Papio,Khoi-San,Cheick Diarra,4,7667.571777,Centralia Elementary,1,1,7,G,10,-0.126001
Premolar,AMNH99.1/109,0,12,33.7950437,3.33164782,0.0,Pan,Borneo,Brett Holman,3,4830.326172,Briggs Elementary,1,3,9,wood,6,-1.450494
Posterior,NMNH330606,0,12,26.8510328,4.42495725,0.25,Homo sapiens,Australian aboriginie,Tranquillo Barnetta,5,3926.06958,Little Lake City Elementary,3,5,7,G,6,1.154256
Anterior,HTB1745,1,4,31.2085783,3.55691242,0.25,Pan,Australian aboriginie, Antonio López,3,5811.689941,Lassen View Union Elementary,3,6,4,G,5,-0.4899626
Premolar,AMNH99.1/112,0,12,20.2303425,2.87094128,0.75,Homo sapiens,Borneo,Karim Haggui,4,4954.466309,Lakeside Union Elementary,4,2,4,G,6,0.9333959
Anterior,AMNH99.1/89-B,5,11,25.9155783,3.68843519,0.25,Papio,Khoi-San, David Navarro,3,5920.253418,Del Mar Union Elementary,4,3,7,G,10,0.0294137
Premolar,HTB1738,0,12,39.6263614,6.56320224,0.75,Papio,East Africa,Ivan Rakitić,2,5447.345215,Stanislaus Union Elementary,4,3,7,G,10,-0.1111221
Anterior,BRK125598,0,12,32.0376024,4.08156052,0.5,Homo sapiens,Native Californian,Ivan Rakitić,2,4613.1875,Meadows Union Elementary,4,1,7,L,6,-0.5835869
Premolar,NMNH344711,0,6,24.7839144,4.03507241,0.25,Homo sapiens,Native Californian, Labaka,3,5433.593262,Ravenswood City Elementary,2,3,7,G,10,-0.7277681
Premolar,HTB3413,0,12,18.5922731,3.20502776,0.75,Homo sapiens,West Africa, Hélder Postiga,1,5718.55127,Kentfield Elementary,3,1,7,G,10,1.415695
Posterior,NMNH226088,1,10,18.5922731,3.08319431,0.25,Homo sapiens,Australian aboriginie,Roque Santa Cruz,5,7711.506836,Chowchilla Elementary,1,4,7,L,5,0.7244775
Anterior,NMNH278706,0,8,26.1346386,4.07615043,0.25,Pan,Ebolwa,Héctor Moreno,2,5107.086426,North Sacramento Elementary,1,1,3,Q,10,-1.090389
Posterior,MH20325,0,12,9.0782957,2.95130863,0.25,Homo sapiens,Khoi-San or bushman half-caste,Johan Liebus,2,6462.12793,Jacoby Creek Elementary,2,7,4,wood,6,0.2394859
Posterior,BRK126118,0,12,18.7791418,2.26582834,0.75,Pongo,East Africa,Joleon Lescott,4,5621.687988,Bellevue Union Elementary,1,1,7,G,13,0.540917
Anterior,HTB1703,12,8,26.8510328,3.02477635,0.75,Homo sapiens,Australian aboriginie,Tom Trybull,5,5149.186523,Franklin-McKinley Elementary,4,2,7,G,10,-0.9005804
Anterior,HTB1739,0,8,22.0893133,3.63654073,0.75,Homo sapiens,Alaska,Daniel Van Buyten,1,5462.899414,Salida Union Elementary,2,1,7,G,10,1.769452
Premolar,MH20913,0,12,27.3390559,2.59401611,0.75,Homo sapiens,Yaghan,Gregory van der Wiel,2,5627.527832,Mill Valley Elementary,3,1,7,G,13,-1.181626
Premolar,HTB1220,0,8,28.5870355,2.69681693,0.75,Pan,Borneo,Emre Can,4,4825.202148,Hawthorne Elementary,1,1,3,G,10,-1.052108
Posterior,BRK126104,0,8,26.0065524,6.474995012,1.0,Homo sapiens,Native Californian, Llorente,2,5261.370605,Gravenstein Union Elementary,3,17,7,L,10,-0.5719836
Posterior,AMNH99.1/87,0,12,11.7461763,15.0,1.0,Homo sapiens,Australian aboriginie,Wilson Palacios,2,5281.708984,Chicago Park Elementary,1,1,7,G,10,-0.4899626
Premolar,NMNH344715,0,8,21.0363609,5.1517561,1.0,Homo sapiens,Central Africa,Romain Amalfitano,5,6231.601563,Raisin City Elementary,4,2,3,G,10,0.2394859
Anterior,BRK125678,0,12,34.7,3.32794049,0.75,Pongo,Buriat,Júnior Díaz,3,6168.229492,Gratton Elementary,3,4,7,G,10,1.070944
Anterior,MH10285,0,8,34.3166852,4.29484575,0.25,Pan,East Africa,Branislav Ivanović,2,5859.964844,Evergreen Elementary,3,1,9,G,10,-0.1111221
Anterior,AMNH99.1/61,0,12,21.7815281,4.16498874,0.75,Homo sapiens,Khoi-San or bushman half-caste,Frank Lampard,4,7667.571777,West Side Union Elementary,1,1,4,G,6,0.6318343
Premolar,NMNH380464,0,8,16.0913333,2.35589319,0.75,Homo sapiens,Afalou,Marco Terrazzino,2,4219.40625,Shaffer Union Elementary,4,1,3,G,13,-0.3260148
Posterior,MH10289,0,12,38.2372609,3.68843519,0.5,Homo sapiens,Australian aboriginie,Zdravko Kuzmanović,2,4709.054199,Sebastopol Union Elementary,2,5,7,G,6,-0.6779634
Posterior,NMNH380429,4,12,16.8558054,2.29036872,0.75,Pan,Buriat,Andrija Delibašić,4,4708.625,Salinas City Elementary,3,1,4,wood,10,-0.054344
Anterior,MH19782,3,12,18.4235137,1.80774282,0.0,Homo sapiens,East Africa,Ashkan Dejagah,4,5621.456055,Elverta Joint Elementary,1,1,7,wood,10,1.232602
Premolar,HTB0802,0,12,31.3690097,3.4773143,0.25,Homo sapiens,Native Californian,Ashley Westwood,2,5036.211426,Shasta Union Elementary,3,2,3,G,5,-1.052108
Premolar,BRK125661,0,8,56.1166683,3.36255085,0.75,Homo sapiens,French Cameroons,Jonathan Ayite,3,4897.067871,Janesville Union Elementary,1,1,3,G,10,0.2116939
Posterior,NMNH283607,0,12,19.991222,20.0797763,0.0,Homo sapiens,Ebolwa,Stilian Petrov,4,4708.625,Pacific Union Elementary,4,6,3,G,5,-0.0620358
Premolar,HTB0828,4,8,27.804026,2.19049743,0.25,Homo sapiens,Chucki,Andy Johnson,4,5644.286133,Bayshore Elementary,1,1,3,wood,6,0.5766805
Premolar,BRK126291,0,6,18.0115315,3.4773143,1.0,Homo sapiens,Australian aboriginie,Ludovic Obraniak,2,4615.908691,Rescue Union Elementary,2,1,3,G,10,0.773524
Anterior,BM1976.1424,0,4,29.8890376,3.58600079,0.25,Homo sapiens,Afalou,Ibrahima Traoré,2,5081.169922,Merced River Union Elementary,1,1,4,G,5,-0.0680143
Posterior,BRK126049,0,4,37.7860417,3.4773143,0.25,Homo sapiens,Native Californian,Anthony Lippini,5,4907.410645,Loomis Union Elementary,4,1,3,G,6,-1.181626
Premolar,NMNH380464,5,4,23.5217914,2.06875973,1.0,Homo sapiens,Australian aboriginie,Ronny Philp,2,5859.964844,Los Nietos Elementary,2,3,9,Q,13,-0.126001
Anterior,BM1914.3.8.2,0,9,20.2042991,5.01978364,0.25,Homo sapiens,Alaska,Federico Macheda,4,5065.911133,East Whittier City Elementary,3,13,7,G,5,-0.0566766
Anterior,HTB1707,2,8,13.686453,2.67965585,0.75,Homo sapiens,Sami,Leo Franco,4,5225.719238,Sonora Elementary,3,1,9,G,10,0.0294137
Premolar,BM1927.8.14.1,0,4,17.6396595,3.44508735,0.25,Homo sapiens,French Cameroons, Igor Martínez,5,4797.503418,Sunnyvale Elementary,1,1,3,G,5,-0.3260148
Anterior,MH12321,0,6,25.9155783,3.16442127,0.5,Homo sapiens,Alaska,Vadim Demidov,2,5118.373047,Lemoore Union Elementary,3,1,3,G,13,-0.717645
Anterior,UVS49,0,8,31.4877496,4.08156052,0.0,Homo sapiens,Afalou,Peguy Luyindula,3,5215.943848,Liberty Elementary,3,1,9,G,5,-0.5583452
Anterior,UVS42,0,8,23.2827213,3.46891175,0.25,Homo sapiens,Borneo, Pedro,2,6588.430664,Anaheim Elementary,2,1,3,wood,5,-0.6562689
Anterior,MH22280,0,12,35.9751277,4.51398683,0.0,Homo sapiens,Ebolwa,Sven Ulreich,2,5195.918945,Keppel Union Elementary,1,1,7,G,6,0.540917
Premolar,HTB1888,0,12,19.4686525,3.75801123,0.0,Homo sapiens,Ebolwa,Bănel Nicoliţă,2,5838.171875,Liberty Elementary,3,2,9,G,6,-1.024997
Premolar,NMNH227455,0,12,31.9585448,4.94131337,0.75,Homo sapiens,Alaska,Craig Dawson,1,5238.39209,Sebastopol Union Elementary,2,5,7,L,5,0.2899157
Anterior,MH24934B,0,8,33.137615,5.71046472,0.75,Homo sapiens,East Africa,Ziri Hammar,2,4842.60791,Eastside Union Elementary,2,1,3,G,5,-0.1513687
Anterior,NMNH226090,0,5,11.2611071,8.29624584,0.25,Homo sapiens,West Africa,Yaya Banana,4,5645.495605,Ophir Elementary,4,2,3,wood,10,-0.5665014
Premolar,BRK126124,10,8,22.1568264,2.43523526,0.25,Homo sapiens,Alaska,Daniel Williams,4,5247.018066,Richmond Elementary,4,1,7,G,10,-0.0836015
Posterior,NMNH380453,0,8,43.1468959,2.64926405,0.25,Homo sapiens,Australian aboriginie, Júlio César,5,5179.411133,Whisman Elementary,2,4,4,G,5,-0.0836015
Posterior,IPHA.36,0,9,23.3790273,3.80749511,0.0,Homo sapiens,Native Californian,John Terry,1,5358.51709,Lucerne Valley Unified,4,2,4,Q,10,1.070944
Anterior,MH8057,0,12,37.7860417,4.41997173,0.0,Homo sapiens,Australian aboriginie,Mario Götze,2,5201.515625,Vineland Elementary,2,2,3,Q,6,-0.0680143
Anterior,MH3619,0,12,38.2200424,2.30054789,0.0,Homo sapiens,East Africa, Luna,2,4960.515625,Mother Lode Union Elementary,2,1,3,G,13,-0.7467875
Anterior,AMNH99.1/91-A,0,8,26.4238986,2.62887685,0.25,Homo sapiens,Native Californian,Matthew Upson,4,5729.904297,Victor Elementary,3,3,4,G,10,-0.1513687
Posterior,UVS46,0,6,25.3320304,3.03626772,0.75,Pongo,Alaska,Stelios Malezas,3,5117.141602,Knights Ferry Elementary,3,2,7,G,10,-0.7326927
Anterior,PMN3064,0,11,24.4086161,3.63654073,0.0,Homo sapiens,Khoi-San or bushman half-caste, Rincón,4,5100.202148,Turlock Joint Elementary,2,2,9,L,5,-1.069162
Premolar,BM1924.8.6.16,0,8,26.6808313,2.18171291,0.25,Homo sapiens,Alaska,Sean Morrison,3,6588.430664,Kenwood Elementary,4,2,4,G,13,1.154256
Posterior,MH12324,0,8,16.0913333,2.95130863,0.5,Pan,Afalou,Markus Feulner,4,4777.512695,Westside Union Elementary,1,3,7,G,5,0.0294137
Anterior,BRK126247,0,12,34.7480369,4.43727895,0.0,Homo sapiens,Khoi-San,Damien Perquis,3,6196.694824,Shasta Union Elementary,4,2,7,G,5,-0.054344
Premolar,BRK126773,0,6,31.9585448,10.0,0.25,Pan,East Africa, Rafinha,2,5374.050293,Rosedale Union Elementary,2,1,4,G,13,0.7566829
Premolar,BRK125666,1,12,24.7839144,2.30054789,0.75,Homo sapiens,Native Californian,Levy Madinda,4,5144.993652,Twin Hills Union Elementary,2,3,3,G,10,-0.0102077
Posterior,UCD2(8)b,0,4,13.686453,4.94131337,0.25,Papio,Ebolwa,Michael Dawson,4,5635.786133,Twin Ridges Elementary,3,4,7,G,5,-0.7326927
Posterior,IPHA.29,0,12,41.1374939,6.19980411,1.0,Homo sapiens,Native Californian, Abdón Prats,4,5036.211426,Weed Union Elementary,4,1,9,G,5,-0.0836015
Posterior,HTB2027,0,8,23.0458795,3.49014071,0.0,Homo sapiens,Alaska,Zdravko Kuzmanović,2,5397.161621,Bella Vista Elementary,1,4,7,G,6,-0.5835869
Anterior,UVS2,0,8,17.9009442,5.09801939,0.0,Pan,East Africa,Amin Younes,2,4507.353027,Chatom Union Elementary,1,1,3,G,10,-0.6562689
Posterior,MH12317,6,12,27.0357042,4.81608016,0.75,Pongo,Australian aboriginie,Patrick Owomoyela,3,4733.746582,Lassen View Union Elementary,3,8,4,G,6,0.2116939
Posterior,AMNH99.1/84-D,0,4,21.6430246,20.0797763,0.75,Homo sapiens,Alaska,Christian Schulz,4,4962.736816,Armona Union Elementary,4,3,7,G,5,-0.3218485
Anterior,UVS102,0,11,22.6223381,3.80749511,0.25,Homo sapiens,Alaska,Michael Carrick,2,4718.163086,Springville Union Elementary,3,4,7,G,10,1.774334
Premolar,BM1976.1437,0,12,18.9952796,4.9541643,0.75,Pan,West Africa,Joe Allen,4,5431.177246,Union Hill Elementary,2,1,7,G,10,-1.052108
Anterior,BRK126121,1,12,30.7794746,3.38309356,0.0,Homo sapiens,Afalou, Jordi Codina,2,5993.392578,Mt. Pleasant Elementary,2,5,4,G,6,0.5766805
Premolar,NMNH380448,0,8,25.9830314,3.71761878,0.75,Pan,Borneo,Jonas Hofmann,3,5621.456055,Keppel Union Elementary,2,1,4,G,5,-0.2577254
Anterior,MH22277,0,6,23.3790273,5.83722718,0.5,Pan,East Africa,Stefan Aigner,2,6107.106445,Santa Rosa Elementary,2,1,3,G,5,-1.181626
Posterior,HTB1739,0,12,26.6808313,3.88831042,0.0,Papio,Native Californian, Miguel Torres,2,6089.910645,Fieldbrook Elementary,3,3,7,G,5,-0.2577254
Premolar,BM1900.6.28.1,0,12,15.7840154,4.35806278,1.0,Homo sapiens,Native Californian,Sofian Chahed,3,5210.724609,Perris Elementary,4,2,3,L,5,-0.4899626
Anterior,BM1908.7.17.1,0,12,48.8,2.392161,0.25,Papio,East Africa,Glenn Whelan,2,6538.417969,Nuestro Elementary,1,1,3,G,13,-0.0102077
Posterior,AMNH99.1/80(a),0,8,11.5036417,3.54750963,0.75,Homo sapiens,Khoi-San,Jordan Spence,2,5302.62793,Ready Springs Union Elementary,1,8,3,G,5,-0.6563948
Premolar,HTB3551,0,8,41.1,3.6064238,0.0,Homo sapiens,Native Californian,Massimo Luongo,4,5592.765137,Wasco Union Elementary,1,2,4,G,10,0.0294137
Anterior,BRK126259,5,12,47.2736416,9.29798279,0.25,Homo sapiens,Australian aboriginie,Eren Derdiyok,1,4830.326172,Roseville City Elementary,2,1,7,G,5,-0.1513687
Posterior,NMNH350097,0,12,55.0,15.0,0.5,Homo sapiens,French Cameroons,Rod Fanni,3,4830.326172,Lakeside Joint Elementary,1,3,3,G,13,-0.126001
Posterior,BM1939.1007,0,6,27.4110024,4.43727895,0.0,Homo sapiens,Yaghan, Gabi,5,5346.15625,Camino Union Elementary,1,2,4,G,6,1.415695
Anterior,BM1884.10.30.2,0,8,38.6447049,2.96878123,0.75,Homo sapiens,Ona,Sven Ulreich,2,5478.845703,McSwain Union Elementary,3,16,3,L,5,0.2168924
Anterior,AMNH99.1/109,0,8,19.991222,2.24541074,0.5,Pan,Arabia,Johannes Flum,4,5358.51709,Alta Loma Elementary,4,2,4,G,5,0.5885687
Posterior,HTB1724,1,12,32.0376024,3.33164782,0.0,Pan,Alaska,Jonny Evans,5,4359.520996,Roseland Elementary,4,7,3,L,6,0.2116939
Anterior,MH19784,0,4,48.8,2.64926405,0.75,Homo sapiens,Borneo, De Gea,4,5429.473633,King City Union Elementary,3,1,3,L,6,-0.3953965
Premolar,HTB1738,0,11,12.2312454,3.56943631,0.75,Homo sapiens,Native Californian,Nicolas Fauvergue,3,4962.736816,Redwood City Elementary,4,8,4,G,5,-0.7377322
Premolar,BRK125810,0,6,11.9887109,4.9541643,0.25,Homo sapiens,Alaska, Bruno Gama,2,5105.734375,Holt Union Elementary,2,1,3,G,5,-1.069162
Posterior,BM1868.4.16.2,0,8,14.5622081,2.86641,0.25,Pan,Borneo, Rubén Pardo,5,5951.005859,Meadows Union Elementary,3,1,4,G,10,0.1496926
Premolar,IPHA.5,0,6,23.0253446,4.27445115,0.0,Pan,Borneo,Radek Černý,4,5929.809082,Larkspur Elementary,2,16,3,G,6,-0.3953965
Posterior,BM1930.12.1.2,0,12,19.3982861,6.96111299,1.0,Pongo,East Africa, Peña,3,7070.633301,King City Union Elementary,3,2,7,G,5,1.232602
Anterior,NMNH283613,0,12,21.0103121,10.0,1.0,Homo sapiens,West Africa,Phil Jagielka,2,6567.149414,Santa Maria-Bonita Elementary,3,2,7,G,10,-0.5835869
Posterior,BM1899.6.10.2,0,12,21.0096643,3.16346606,0.0,Homo sapiens,Ebolwa,Shola Ameobi,4,4925.659668,San Antonio Union Elementary,1,6,7,Q,5,-0.0836015
Posterior,MH12327,0,7,19.991222,3.95602419,0.75,Homo sapiens,Australian aboriginie,Jens Grahl,2,5367.988281,Portola Valley Elementary,1,16,3,G,10,-0.5324199
Premolar,NMNH330606,0,8,28.352333,3.22275136,0.75,Papio,French Cameroons,Ivo Iličević,4,5433.593262,North County Joint Union Elementary,3,1,7,G,13,-0.0566766
Posterior,BRK126087,0,12,19.991222,8.29624584,0.5,Papio,Afalou,Ivo Iličević,5,4993.634766,Dehesa Elementary,3,1,4,G,6,-0.6779634
