tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Posterior,HTB1758,1.360944375803239,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Jean-Armel Kana-Biyik,3,4543.305176,Solvang Elementary,2,8,7,G,10,-0.7277681
Premolar,HTB1758,0.4439164054220227,8,19.991222,3.92661051,0.0,Pan,Ebolwa,Abdul Razak,5,5229.591309,Soquel Elementary,3,1,3,L,5,-0.7277681
Anterior,HTB1768,0.8210708813398987,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Nicolai Müller,2,4507.353027,Capay Joint Union Elementary,1,1,4,G,6,-0.3953965
Posterior,HTB1768,-0.6630822417850201,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Stelios Malezas,4,5302.62793,Gravenstein Union Elementary,3,3,4,wood,6,-0.3953965
Premolar,HTB1768,-0.6470344967038117,8,19.991222,3.92661051,0.0,Pan,Ebolwa,Ivan Rakitić,2,5545.610352,Pleasant Valley Elementary,2,2,3,G,5,-0.3953965
Anterior,HTB1775,0.5724745080485304,11,26.1346386,5.01978364,0.0,Pan,French Cameroons,Jon Walters,2,4615.908691,Pioneer Union Elementary,1,6,3,G,5,-0.3953965
Posterior,HTB1775,0.2693852731388277,12,26.1346386,5.01978364,0.0,Pan,French Cameroons, Álvaro Negredo,4,5397.689453,Santee Elementary,4,2,3,G,5,-0.3953965
Premolar,HTB1775,0.651001386478048,7,26.1346386,5.01978364,0.0,Pan,French Cameroons,Benjamin Köhler,4,5118.373047,Johnstonville Elementary,3,2,3,G,5,-0.3953965
Anterior,HTB1791,0.078022391352955,12,21.5589303,4.28424336,0.0,Pan,Ebolwa,Romain Pitau,2,5008.070801,Pleasant Valley Elementary,2,13,4,G,6,-0.3953965
Posterior,HTB1791,0.44045923715734886,12,21.5589303,4.28424336,0.0,Pan,Ebolwa,Mohamed Yattara,2,4906.030273,Curtis Creek Elementary,2,1,4,G,6,-0.2377786
Premolar,HTB1791,0.347071564164966,8,21.5589303,4.28424336,0.0,Pan,Ebolwa,Gabriel Obertan,3,6870.346191,Fort Jones Union Elementary,1,1,7,G,10,-0.2377786
Anterior,HTB1882,0.8292018371985682,12,17.3783748,3.33164782,0.0,Pan,Ebolwa,Shane Long,3,5301.716309,Mark West Union Elementary,2,3,7,G,10,-0.2377786
Posterior,HTB1882,0.8519533231027849,12,17.3783748,3.33164782,0.0,Pan,Ebolwa,Papiss Demba Cissé,2,5182.365723,Alpine Union Elementary,1,7,7,G,10,-0.2377786
Premolar,HTB1882,-1.0363314383613753,8,17.3783748,3.33164782,0.0,Pan,Ebolwa,Nikolče Noveski,2,4999.46875,Sebastopol Union Elementary,3,8,7,G,10,0.274908
Anterior,HTB1888,-1.5244904040041618,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Luuk de Jong,4,6732.066406,Freshwater Elementary,2,1,4,G,6,0.274908
Posterior,HTB1888,1.0034725931988815,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Massimo Volta,1,4612.989746,Norris Elementary,2,4,3,G,5,0.274908
Premolar,HTB1888,1.1481779701337018,8,28.352333,5.83722718,0.0,Pan,French Cameroons,Filip Oršula,2,5478.845703,Springville Union Elementary,4,1,3,G,5,1.970023
Anterior,HTB1889,-0.5700732884973775,12,29.1361871,6.01663882,0.0,Pan,French Cameroons, Ryan Mendes,5,5666.713867,Moreland Elementary,2,6,7,G,10,1.970023
Posterior,HTB1889,-1.2230399706681814,12,29.1361871,6.01663882,0.0,Pan,French Cameroons,Daniel Baier,5,4742.51416,Maple Elementary,3,7,7,G,10,1.970023
Premolar,HTB1889,0.3010998216572653,8,29.1361871,6.01663882,0.0,Pan,French Cameroons,Leo Franco,2,4907.392578,Kings River-Hardwick Union Elementary,3,18,7,G,10,1.05095
Anterior,HTB1890,0.9483017912636916,12,20.5137914,4.0457765,0.0,Pan,French Cameroons,Neven Subotić,3,5700.402344,Julian Union Elementary,2,1,3,G,5,1.05095
Posterior,HTB1890,1.622699585731312,12,20.5137914,4.0457765,0.0,Pan,French Cameroons,Yoann Gourcuff,1,5191.834473,Cardiff Elementary,4,3,3,G,5,0.2418185
Premolar,HTB1890,0.6257597985422236,8,20.5137914,4.0457765,0.0,Pan,French Cameroons,Jonathan Ayite,4,4451.256836,Saucelito Elementary,2,1,7,G,10,0.2418185
Anterior,HTB1903,-0.06517820440537486,12,22.0814997,4.40353691,0.0,Pan,French Cameroons,Tranquillo Barnetta,5,5627.527832,Bonsall Union Elementary,3,1,4,G,6,0.2418185
Posterior,HTB1903,-0.470875172068535,12,22.0814997,4.40353691,0.0,Pan,French Cameroons,Lars Stindl,4,4922.939941,Cypress Elementary,2,1,7,G,10,1.349395
Premolar,HTB1903,0.2329536319115061,8,22.0814997,4.40353691,0.0,Pan,French Cameroons,Clemens Fritz,1,4969.380859,Lowell Joint Elementary,1,1,7,G,10,1.349395
Anterior,HTB1956,-0.008805421994992818,12,29.9200413,6.19608209,0.0,Pan,French Cameroons, Gabi,4,4829.717285,Newhall Elementary,1,6,7,G,10,-0.2577254
Posterior,HTB1956,-0.565751016480174,12,29.9200413,6.19608209,0.0,Pan,French Cameroons,Craig Gardner,2,6716.692871,Lagunitas Elementary,1,1,7,G,10,-0.2577254
Premolar,HTB1956,1.818120734483053,8,29.9200413,6.19608209,0.0,Pan,French Cameroons,John Terry,2,5205.941895,Cambrian Elementary,2,29,7,G,10,-0.6562689
Anterior,HTB1957,1.6130311838934375,12,23.5217914,4.42495725,0.0,Pan,French Cameroons,Rafael van der Vaart,4,4357.826172,Richfield Elementary,1,1,9,G,13,-0.6562689
Posterior,HTB1957,1.1079700629174094,12,23.5217914,4.42495725,0.0,Pan,French Cameroons,Branislav Ivanović,2,5195.918945,Fieldbrook Elementary,4,1,9,G,13,-0.6562689
Premolar,HTB1957,-0.49244312148320324,8,23.5217914,4.42495725,0.0,Pan,French Cameroons,Stefano Celozzi,4,6002.071777,Dehesa Elementary,3,1,4,G,6,-0.6562689
Anterior,HTB1958,0.8893093148840034,12,32.010319,6.67473274,0.0,Pan,French Cameroons, Rafinha,5,5090.587891,Cottonwood Union Elementary,4,4,7,G,10,-0.6562689
Posterior,HTB1958,0.7217183699540688,12,32.010319,6.67473274,0.0,Pan,French Cameroons, Manucho,4,5112.390137,Fruitvale Elementary,3,1,3,wood,5,-0.6562689
Premolar,HTB1958,0.5683755589071324,8,32.010319,6.67473274,0.0,Pan,French Cameroons,Chu-Young Park,4,5287.35498,Union Elementary,1,2,3,G,5,-0.6563948
Anterior,HTB1959,1.1963718128276075,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Cristian Rodríguez,2,4889.47998,Fountain Valley Elementary,4,4,3,L,5,-0.6563948
Posterior,HTB1959,0.7184074710917503,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Max Gradel,2,5118.130371,Gold Oak Union Elementary,3,6,7,Q,10,-0.6563948
Premolar,HTB1959,0.7998272101154236,8,28.352333,5.83722718,0.0,Pan,French Cameroons,Leighton Baines,2,5119.123047,Buckeye Union Elementary,3,2,4,Q,6,-0.6563948
Anterior,HTB2001,0.7196019191499283,12,17.9009442,3.45050478,0.0,Pan,French Cameroons, Marcos António,5,4792.211426,Rocklin Unified,3,1,3,wood,5,-0.6563948
Posterior,HTB2001,0.4892035710087704,12,17.9009442,3.45050478,0.0,Pan,French Cameroons,Victor Anichebe,5,5450.103516,Gold Trail Union Elementary,1,1,3,G,5,-0.6563948
Premolar,HTB2001,-1.1637320839966008,8,17.9009442,3.45050478,0.0,Pan,French Cameroons,Frazier Campbell,3,5210.724609,Hydesville Elementary,1,4,7,L,10,-0.6563948
Anterior,HTB2026,0.2891068373166461,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Florent Balmont,4,4715.445801,Saugus Union Elementary,4,7,9,wood,13,-0.6563948
Posterior,HTB2026,-0.20871302563067934,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Glenn Whelan,2,4632.068359,Loomis Union Elementary,3,3,4,G,6,-0.6563948
Premolar,HTB2026,-0.7717632058927747,8,19.991222,3.92661051,0.0,Pan,Ebolwa,Craig Gardner,4,5028.561523,Placer Hills Union Elementary,2,1,7,G,10,-0.6563948
Anterior,HTB2027,1.532616176041532,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Hanno Balitsch,3,5695.466797,Dunham Elementary,3,16,3,G,5,-0.6563948
Posterior,HTB2027,1.5693245633084056,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Lionel Messi,4,4504.294922,San Carlos Elementary,4,1,3,G,5,-0.6563948
Premolar,HTB2027,1.281613622377798,8,18.9460831,3.68843519,0.0,Pan,Ebolwa,Max Ehmer,4,5156.437012,Ready Springs Union Elementary,4,1,4,G,6,0.7244775
Anterior,HTB2032,0.42261783203606035,12,17.6396595,3.39106649,0.0,Pan,Ebolwa,Martin Lanig,4,5433.51416,Coarsegold Union Elementary,2,6,3,G,5,0.7244775
Posterior,HTB2032,1.2749257305938304,12,17.6396595,3.39106649,0.0,Pan,Ebolwa, Toni Doblas,4,5254.631836,Cayucos Elementary,2,1,7,G,10,0.7244775
Premolar,HTB2032,0.23342194413436537,8,17.6396595,3.39106649,0.0,Pan,Ebolwa, Labaka,3,4593.196777,Richmond Elementary,3,3,3,G,5,0.7244775
Anterior,HTB2033,0.3818343622857253,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Christophe Vincent,2,4320.678711,Clay Joint Elementary,2,4,9,G,13,0.7244775
Posterior,HTB2033,-0.6267544657006414,12,18.9460831,3.68843519,0.0,Pan,Ebolwa, Sergio Ramos,2,4920.777344,Waugh Elementary,4,3,3,G,5,0.6318343
Premolar,HTB2033,0.5329310713660822,8,18.9460831,3.68843519,0.0,Pan,Ebolwa,Shaun Maloney,3,6905.869141,Two Rock Union Elementary,2,3,7,G,10,0.6318343
Anterior,HTB2034,0.2710282455588716,12,19.4686525,3.80749511,0.0,Pan,Ebolwa, Hélder Postiga,2,5729.904297,Belmont-Redwood Shores Elementary,1,3,7,G,10,0.6318343
Posterior,HTB2034,-0.7895119035595703,12,19.4686525,3.80749511,0.0,Pan,Ebolwa,Yaya Touré,4,4825.202148,Rescue Union Elementary,4,1,4,L,6,1.070944
Premolar,HTB2034,0.18420873633980347,8,19.4686525,3.80749511,0.0,Pan,Ebolwa, Igor Martínez,4,5388.17041,Alta-Dutch Flat Union Elementary,1,4,9,G,13,1.070944
Anterior,HTB2747,0.16200846757496973,12,43.6407147,9.02231946,0.0,Pan,French Cameroons, Cuéllar,5,5133.827148,San Pasqual Union Elementary,3,4,7,wood,10,1.070944
Posterior,HTB2747,1.6226736325642097,12,43.6407147,9.02231946,0.0,Pan,French Cameroons,Nolan Roux,4,5346.15625,Latrobe Elementary,4,8,4,G,6,1.070944
Premolar,HTB2747,0.9198050264457664,8,43.6407147,9.02231946,0.0,Pan,French Cameroons,Chinedu Ede,3,4789.309082,Union Hill Elementary,4,1,7,G,10,1.070944
Anterior,HTB2748,0.2329490781903339,12,17.3783748,3.33164782,0.0,Pan,French Cameroons,Kevin Nolan,4,5329.782227,Twin Hills Union Elementary,1,2,3,G,5,1.070944
Posterior,HTB2748,0.4176178655583489,12,17.3783748,3.33164782,0.0,Pan,French Cameroons,Samed Yesil,3,5371.172852,Pacific Union Elementary,2,1,4,wood,6,-1.450494
Premolar,HTB2748,0.2584440777668993,8,17.3783748,3.33164782,0.0,Pan,French Cameroons,Thomas Müller,4,5771.383789,Douglas City Elementary,2,1,4,G,6,-1.450494
Anterior,HTB2751,0.06616226239686948,12,32.5328885,6.79442263,0.0,Pan,French Cameroons,Cristian Álvarez,3,4993.634766,Pleasant Ridge Union Elementary,4,7,3,L,5,-1.450494
Posterior,HTB2751,-0.618161316742541,10,32.5328885,6.79442263,0.0,Pan,French Cameroons,Du-Ri Cha,2,4854.038086,Newcastle Elementary,3,7,3,L,5,-1.450494
Premolar,HTB2751,0.10651465540800335,8,32.5328885,6.79442263,0.0,Pan,French Cameroons,Stephan Fürstner,4,4392.679688,Mesa Union Elementary,4,6,3,G,5,-1.450494
Anterior,HTB2756,-0.3564735772099158,12,19.991222,3.92661051,0.0,Pan,French Cameroons,Enzo Reale,1,5884.432129,Weaverville Elementary,1,1,3,G,5,1.15588
Posterior,HTB2756,-0.7487903387173535,12,19.991222,3.92661051,0.0,Pan,French Cameroons, Albelda,3,4273.993164,North Cow Creek Elementary,4,2,4,G,6,1.15588
Premolar,HTB2756,0.6218104996273155,8,19.991222,3.92661051,0.0,Pan,French Cameroons,Mickaël Landreau,4,5146.78418,Nevada City Elementary,3,31,4,G,6,-0.3260148
Anterior,HTB2771,0.5284753362509251,12,16.8558054,3.2128737,0.0,Pan,French Cameroons,Marco Estrada,4,5351.522949,Jacoby Creek Elementary,4,3,7,G,10,-0.3260148
Posterior,HTB2771,-1.1661412882534967,12,16.8558054,3.2128737,0.0,Pan,French Cameroons, Javi Fuego,4,7667.571777,Fort Ross Elementary,4,2,7,G,10,-0.3260148
Premolar,HTB2771,0.12858637758985575,8,16.8558054,3.2128737,0.0,Pan,French Cameroons,Mohammed Abdellaoue,2,5281.708984,Encinitas Union Elementary,1,1,7,G,10,-0.3260148
Anterior,HTB2823,0.9987699239325362,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Ismaël Traoré,1,5368.50293,Dixie Elementary,2,1,7,G,10,0.8846435
Posterior,HTB2823,1.0481948141279953,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Richard Strebinger,4,6429.257324,Lakeside Joint Elementary,1,1,4,G,6,-0.5583452
Premolar,HTB2823,1.0222174440924658,8,28.352333,5.83722718,0.0,Pan,French Cameroons,Jérémy Ménez,2,5387.458984,Hermosa Beach City Elementary,2,3,3,G,5,-0.5583452
Anterior,HTB3398,0.2543209472078482,12,18.4235137,3.56943631,0.0,Pan,West Africa,Giorgios Karagounis,4,5235.774902,Rincon Valley Union Elementary,2,5,3,G,5,-0.5583452
Posterior,HTB3398,-0.433461407545238,12,18.4235137,3.56943631,0.0,Pan,West Africa,Lukas Podolski,4,4829.896484,Washington Union Elementary,2,17,7,G,10,-0.5583452
Premolar,HTB3398,-0.6191507349341008,8,18.4235137,3.56943631,0.0,Pan,West Africa,Mehdi Abeid,5,5088.708008,Bennett Valley Union Elementary,2,1,7,G,10,-0.5583452
Anterior,HTB3411,0.49217074160545415,6,32.5328885,6.79442263,0.0,Pan,West Africa,Adam Hloušek,2,5390.118164,Loma Prieta Joint Union Elemen,4,1,7,G,10,-0.5583452
Posterior,HTB3411,0.519150448635864,6,32.5328885,6.79442263,0.0,Pan,West Africa, Lucas Piazon,3,6588.430664,Kenwood Elementary,2,1,3,G,5,-0.5583452
Premolar,HTB3411,1.2256785079317152,4,32.5328885,6.79442263,0.0,Pan,West Africa,Gaëtan Charbonnier,2,6196.694824,Liberty Elementary,3,2,3,G,5,-0.5583452
Anterior,HTB3412,1.0799058001510875,12,15.8106665,2.97561367,0.0,Pan,West Africa, Sergio Álvarez,2,4645.413086,Knights Ferry Elementary,1,2,7,G,10,-0.5583452
Posterior,HTB3412,0.12116045473547653,12,15.8106665,2.97561367,0.0,Pan,West Africa,Bănel Nicoliţă,2,6489.928711,Kentfield Elementary,1,1,4,G,6,-0.3415543
Premolar,HTB3412,-0.7440365904151338,8,15.8106665,2.97561367,0.0,Pan,West Africa,Patrick Ebert,4,5094.958984,Ballard Elementary,1,1,7,G,10,-0.5040575
Anterior,HTB3413,-0.024243820334243327,12,17.3783748,3.33164782,0.0,Pan,West Africa,Brad Jones,1,4841.958496,Oak Grove Union Elementary,4,4,7,G,10,-0.5040575
Posterior,HTB3413,0.393064972838961,12,17.3783748,3.33164782,0.0,Pan,West Africa,Hogan Ephraim,2,6315.3125,Ross Valley Elementary,1,1,7,G,10,0.773524
Premolar,HTB3413,0.06680863649973087,8,17.3783748,3.33164782,0.0,Pan,West Africa, Manuel Pablo,4,5399.383301,Mountain Elementary,2,2,7,L,10,1.063938
Anterior,HTB3418,-0.22559883498800004,12,24.9556316,5.06022442,0.0,Pan,West Africa,George McCartney,3,5429.473633,Burlingame Elementary,2,2,7,G,10,1.063938
Posterior,HTB3418,0.4208060148237821,12,24.9556316,5.06022442,0.0,Pan,West Africa,Matthew Kennedy,2,5644.286133,Grant Elementary,2,1,9,wood,13,-1.090389
Premolar,HTB3418,-0.16807110448694035,8,24.9556316,5.06022442,0.0,Pan,West Africa,Cheick Diarra,2,6060.256836,Happy Valley Elementary,4,1,9,G,13,-1.090389
Anterior,HTB3434,-0.26463618594095295,12,15.8106665,2.97561367,0.0,Pan,West Africa,Charles Kaboré,2,5319.553711,Bonny Doon Union Elementary,4,1,4,G,6,-1.090389
Posterior,HTB3434,0.46637608249255924,12,15.8106665,2.97561367,0.0,Pan,West Africa,Nikolče Noveski,2,4819.903809,Walnut Creek Elementary,1,1,7,G,10,-1.090389
Premolar,HTB3434,-0.08873498637460309,8,15.8106665,2.97561367,0.0,Pan,West Africa,Lucas Wilchez,5,5208.226074,Hope Elementary,1,2,3,G,5,-1.090389
Anterior,HTB3436,0.4139742214466355,12,31.4877496,6.55505315,0.0,Pan,West Africa,Benoît Pedretti,4,5859.964844,Larkspur Elementary,3,1,3,G,5,-1.090389
Posterior,HTB3436,0.4366157978539318,12,31.4877496,6.55505315,0.0,Pan,West Africa,Jonathan Pitroipa,4,4962.736816,Cupertino Union Elementary,1,1,3,G,5,-1.069162
Premolar,HTB3436,-0.6625127577091233,8,31.4877496,6.55505315,0.0,Pan,West Africa,Ibrahima Traoré,1,7614.379395,Pacific Elementary,2,1,7,G,10,-1.069162
Anterior,HTB3437,-0.15039596692005358,12,14.2429582,2.62063975,0.0,Pan,West Africa,Clément Chantôme,5,5566.467773,Los Gatos Union Elementary,3,1,4,G,6,-1.069162
Posterior,HTB3437,1.3427360190896758,12,14.2429582,2.62063975,0.0,Pan,West Africa,Fabricio Coloccini,3,7039.949219,Montecito Union Elementary,4,6,3,G,5,-1.069162
Premolar,HTB3437,-0.6801364602013078,8,14.2429582,2.62063975,0.0,Pan,West Africa,Kevin Stöger,4,6604.063965,Solana Beach Elementary,4,1,3,G,5,-1.069162
Anterior,HTB3515,-1.606907093130382,12,14.5622081,2.68358343,0.0,Papio,East Africa,Marco Verratti,4,6180.148926,Menlo Park City Elementary,3,2,7,G,10,1.415695
Posterior,HTB3515,-1.4086474118044412,12,14.5622081,2.68358343,0.0,Papio,East Africa,Timothy Chandler,4,6460.657227,Reed Union Elementary,1,2,9,G,13,-1.422919
Premolar,HTB3515,0.06264960042064366,8,14.5622081,2.68358343,0.0,Papio,East Africa, Nano,3,6415.35498,Mill Valley Elementary,2,5,4,G,6,-1.422919
Anterior,HTB3537,0.24809954816156882,12,17.9009442,3.45050478,0.0,Pan,West Africa,Mehdi Abeid,1,5230.876953,Lafayette Elementary,3,1,7,G,10,-0.4899626
Posterior,HTB3537,0.1325341394383498,12,17.9009442,3.45050478,0.0,Pan,West Africa,Youssef El-Arabi,4,5838.171875,Del Mar Union Elementary,1,1,3,G,5,-0.4899626
Premolar,HTB3537,1.1687694090945038,8,17.9009442,3.45050478,0.0,Pan,West Africa,Radoslav Zabavník,2,7711.506836,Woodside Elementary,2,1,3,G,5,-0.4899626
Anterior,HTB3538,-1.855610801583232,12,19.4686525,3.80749511,0.0,Pan,West Africa, Iniesta,4,5592.765137,Moraga Elementary,4,1,4,G,6,-0.4899626
Posterior,HTB3538,0.5321083158707993,12,19.4686525,3.80749511,0.0,Pan,West Africa,Gerald Asamoah,3,5933.154297,Orinda Union Elementary,4,3,3,G,5,-0.4899626
Premolar,HTB3538,1.4389532403023255,8,19.4686525,3.80749511,0.0,Pan,West Africa,Wojciech Szczęsny,5,7593.405762,Hillsborough City Elementary,2,1,7,G,10,-0.4899626
Anterior,HTB3539,-0.653449604850451,12,17.9009442,3.45050478,0.0,Pan,West Africa,Gastón Ramírez,4,6500.449707,Cold Spring Elementary,3,1,3,G,5,-0.4899626
Posterior,HTB3539,-0.07147265367100303,9,17.9009442,3.45050478,0.0,Pan,West Africa,Marouane Chamakh,4,7217.263184,Portola Valley Elementary,1,1,9,G,13,-0.4899626
Premolar,HTB3539,-0.3617595263626239,8,17.9009442,3.45050478,0.0,Pan,West Africa,Gary Cahill,4,5392.638672,Saratoga Union Elementary,1,1,3,G,5,-0.5835869
Anterior,HTB3551,-0.471820858417627,12,19.991222,3.92661051,0.0,Pan,West Africa,Vito Mannone,4,7290.338867,Las Lomitas Elementary,3,6,7,G,10,-0.5835869
Posterior,HTB3551,-0.029811234616329063,12,19.991222,3.92661051,0.0,Pan,West Africa,Marcell Jansen,4,5741.462891,Los Altos Elementary,4,13,7,G,10,-0.5835869
Premolar,HTB3551,1.3347283815384854,8,19.991222,3.92661051,0.0,Pan,West Africa,Jonathan Pitroipa,5,4402.831543,Somis Union Elementary,1,1,4,G,6,-0.5835869
Anterior,HTB3552,1.6536606994578003,12,21.0363609,4.16498874,0.0,Pan,West Africa,Connor Wickham,5,4776.336426,Plumas Elementary,4,1,9,G,13,-0.5835869
Posterior,HTB3552,-0.03734079726917938,12,21.0363609,4.16498874,0.0,Pan,West Africa,Manuel Schmiedebach,3,5993.392578,Wheatland Elementary,3,13,7,G,10,-0.5835869
Premolar,HTB3552,1.7063155060814406,8,21.0363609,4.16498874,0.0,Pan,West Africa,Fabrice N'Sakala,4,6384.911133,Sunol Glen Unified,3,3,4,G,6,-0.5835869
Anterior,IPHA.1,0.9296206743028951,9,17.6784056,2.24541074,0.75,Homo sapiens,Afalou,Alexander Esswein,2,5099.380859,Manzanita Elementary,2,1,7,G,10,-0.5835869
Posterior,IPHA.1,2.266435495500919,11,17.6784056,2.24541074,0.75,Homo sapiens,Afalou, Jesús Gámez,3,5501.95459,Thermalito Union Elementary,3,1,3,wood,5,-0.5835869
Premolar,IPHA.1,0.8293466969932688,8,17.6784056,2.24541074,0.75,Homo sapiens,Afalou,Pavel Pogrebnyak,1,7101.831055,Golden Feather Union Elementary,2,2,4,G,6,0.7566829
Anterior,IPHA.10b,1.0039119272315697,12,26.0065524,3.66420581,0.5,Homo sapiens,Afalou,Cristian Molinaro,3,5235.987793,Palermo Union Elementary,4,1,4,L,6,0.7566829
Posterior,IPHA.10b,1.1863046830333939,11,26.0065524,3.66420581,0.5,Homo sapiens,Afalou,Andy Marshall,4,5580.146973,Burrel Union Elementary,3,3,3,Q,5,0.7566829
Premolar,IPHA.10b,3.3753129897383216,8,26.0065524,3.66420581,0.5,Homo sapiens,Afalou, Puyol,3,5253.331055,Holt Union Elementary,4,1,3,Q,5,0.7566829
Anterior,IPHA.12,1.5643001326576922,12,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Kyle Walker,3,4565.746094,Vineland Elementary,4,1,3,wood,5,0.7566829
Posterior,IPHA.12,0.35163775225051475,12,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Thomas Kahlenberg,4,5355.54834,Orange Center Elementary,2,1,3,G,5,0.8808186
Premolar,IPHA.12,1.6558886365763992,8,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Atsuto Uchida,3,5036.211426,Del Paso Heights Elementary,4,1,4,L,6,0.8808186
Anterior,IPHA.13,0.6204083111500638,12,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Juan Arango,5,4547.692383,Le Grand Union Elementary,1,1,4,wood,6,0.8808186
Posterior,IPHA.13,0.520879321741896,12,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Yannik Schulze,4,5447.345215,West Fresno Elementary,2,2,7,G,10,0.8808186
Premolar,IPHA.13,1.608895873350596,8,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Manuel Friedrich,2,6567.149414,Allensworth Elementary,4,1,7,G,10,-0.5665014
Anterior,IPHA.14,0.9261264443856182,12,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Benjamin Uphoff,4,4818.612793,Sunnyside Union Elementary,3,1,7,G,10,-0.5665014
Posterior,IPHA.14,1.1186914494050144,12,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Marco Caligiuri,4,5621.456055,Woodville Elementary,2,6,7,G,10,-0.5665014
Premolar,IPHA.14,0.9128211484176422,8,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Alassane Pléa,1,6026.359863,Pixley Union Elementary,4,1,4,G,6,0.3394037
Anterior,IPHA.15,1.1638251693167265,6,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Chris Smalling,3,6723.237793,Lost Hills Union Elementary,1,5,3,G,5,-0.1513687
Posterior,IPHA.15,1.2325932255586962,5,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Bănel Nicoliţă,2,5589.885254,Buttonwillow Union Elementary,3,1,3,G,5,-1.024997
Premolar,IPHA.15,-0.6051578222562011,2,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Diego Lugano,2,5064.615723,Lennox Elementary,4,1,7,G,10,-1.024997
Anterior,IPHA.2,1.4205804075889525,12,20.0102867,2.63528098,0.75,Homo sapiens,Afalou, Iker Casillas,4,5433.593262,Lamont Elementary,4,1,7,G,10,-1.024997
Posterior,IPHA.2,0.1378589858421424,12,20.0102867,2.63528098,0.75,Homo sapiens,Afalou,Danny Guthrie,2,5725.563477,Westmorland Union Elementary,1,7,7,G,10,-1.024997
Premolar,IPHA.2,-0.22027123660724768,8,20.0102867,2.63528098,0.75,Homo sapiens,Afalou, Fernando Torres,3,4542.10498,Pleasant View Elementary,2,3,3,G,5,-1.024997
Anterior,IPHA.22,0.8564915699281659,10,17.3452797,2.19049743,0.25,Homo sapiens,Afalou,Sotirios Kyrgiakos,4,5107.086426,Wasco Union Elementary,1,1,3,G,5,-0.0252444
Posterior,IPHA.22,0.9672828244904159,10,17.3452797,2.19049743,0.25,Homo sapiens,Afalou, Pedro,1,4659.661621,Alta Vista Elementary,4,1,7,L,10,-0.0252444
Premolar,IPHA.22,0.3623427350803178,7,17.3452797,2.19049743,0.25,Homo sapiens,Afalou,Francis Coquelin,2,4555.464355,Livingston Union Elementary,3,1,4,G,6,-0.0252444
Anterior,IPHA.25,1.5485413060353421,6,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Richard Dunne,3,5415.152832,Woodlake Union Elementary,2,1,7,wood,10,-0.7467875
Posterior,IPHA.25,-0.14236769636282354,10,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Emre Belözoğlu,2,4997.871582,Alisal Union Elementary,2,1,7,G,10,-0.7467875
Premolar,IPHA.25,0.5853085930335022,8,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Alexander Madlung,2,5223.912109,Arvin Union Elementary,4,1,7,G,10,0.9889485
Anterior,IPHA.28,0.44686614901833416,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou, Muniain,2,5139.164551,Terra Bella Union Elementary,3,12,7,G,10,0.9889485
Posterior,IPHA.28,0.8656914588696333,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou, Miranda,4,4614.251953,Tipton Elementary,3,3,7,wood,10,0.9889485
Premolar,IPHA.28,1.1189158217968906,8,27.3390559,3.89582582,0.75,Homo sapiens,Afalou,Emiliano Armenteros,3,5342.233398,San Ysidro Elementary,2,5,9,G,13,-0.5324199
Anterior,IPHA.29,0.11772754692846488,12,18.6777832,2.41143228,0.25,Homo sapiens,Afalou,Fabio Borini,4,5347.458496,Soledad Unified,1,1,9,L,13,-0.5324199
Posterior,IPHA.29,1.4654828823223527,12,18.6777832,2.41143228,0.25,Homo sapiens,Afalou,Fabrice Abriel,3,5036.458984,Mountain View Elementary,4,12,4,L,6,-0.5324199
