tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Posterior,HTB1959,2.6834723449939197,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Max Gradel,2,5118.130371,Gold Oak Union Elementary,3,6,7,Q,10,-0.6563948
Premolar,HTB1959,3.0885304322991924,8,28.352333,5.83722718,0.0,Pan,French Cameroons,Leighton Baines,2,5119.123047,Buckeye Union Elementary,3,2,4,Q,6,-0.6563948
Anterior,HTB2001,2.689414649054738,12,17.9009442,3.45050478,0.0,Pan,French Cameroons, Marcos António,5,4792.211426,Rocklin Unified,3,1,3,wood,5,-0.6563948
Posterior,HTB2001,1.54319733940189,12,17.9009442,3.45050478,0.0,Pan,French Cameroons,Victor Anichebe,5,5450.103516,Gold Trail Union Elementary,1,1,3,G,5,-0.6563948
Premolar,HTB2001,-6.6800537159778415,8,17.9009442,3.45050478,0.0,Pan,French Cameroons,Frazier Campbell,3,5210.724609,Hydesville Elementary,1,4,7,L,10,-0.6563948
Anterior,HTB2026,0.5477286582532273,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Florent Balmont,4,4715.445801,Saugus Union Elementary,4,7,9,wood,13,-0.6563948
Posterior,HTB2026,-1.9288938896204135,12,19.991222,3.92661051,0.0,Pan,Ebolwa,Glenn Whelan,2,4632.068359,Loomis Union Elementary,3,3,4,G,6,-0.6563948
Premolar,HTB2026,-4.730033168727426,8,19.991222,3.92661051,0.0,Pan,Ebolwa,Craig Gardner,4,5028.561523,Placer Hills Union Elementary,2,1,7,G,10,-0.6563948
Anterior,HTB2027,6.734109508033336,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Hanno Balitsch,3,5695.466797,Dunham Elementary,3,16,3,G,5,-0.6563948
Posterior,HTB2027,6.916731428868257,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Lionel Messi,4,4504.294922,San Carlos Elementary,4,1,3,G,5,-0.6563948
Premolar,HTB2027,5.48538757014786,8,18.9460831,3.68843519,0.0,Pan,Ebolwa,Max Ehmer,4,5156.437012,Ready Springs Union Elementary,4,1,4,G,6,0.7244775
Anterior,HTB2032,1.2119374705603545,12,17.6396595,3.39106649,0.0,Pan,Ebolwa,Martin Lanig,4,5433.51416,Coarsegold Union Elementary,2,6,3,G,5,0.7244775
Posterior,HTB2032,5.452115728618978,12,17.6396595,3.39106649,0.0,Pan,Ebolwa, Toni Doblas,4,5254.631836,Cayucos Elementary,2,1,7,G,10,0.7244775
Premolar,HTB2032,0.2706998124882602,8,17.6396595,3.39106649,0.0,Pan,Ebolwa, Labaka,3,4593.196777,Richmond Elementary,3,3,3,G,5,0.7244775
Anterior,HTB2033,1.0090422703443482,12,18.9460831,3.68843519,0.0,Pan,Ebolwa,Christophe Vincent,2,4320.678711,Clay Joint Elementary,2,4,9,G,13,0.7244775
Posterior,HTB2033,-4.008623794918274,12,18.9460831,3.68843519,0.0,Pan,Ebolwa, Sergio Ramos,2,4920.777344,Waugh Elementary,4,3,3,G,5,0.6318343
Premolar,HTB2033,1.7607389069598929,8,18.9460831,3.68843519,0.0,Pan,Ebolwa,Shaun Maloney,3,6905.869141,Two Rock Union Elementary,2,3,7,G,10,0.6318343
Anterior,HTB2034,0.4577887998554027,12,19.4686525,3.80749511,0.0,Pan,Ebolwa, Hélder Postiga,2,5729.904297,Belmont-Redwood Shores Elementary,1,3,7,G,10,0.6318343
Posterior,HTB2034,-4.818331824744753,12,19.4686525,3.80749511,0.0,Pan,Ebolwa,Yaya Touré,4,4825.202148,Rescue Union Elementary,4,1,4,L,6,1.070944
Premolar,HTB2034,0.025867195011726796,8,19.4686525,3.80749511,0.0,Pan,Ebolwa, Igor Martínez,4,5388.17041,Alta-Dutch Flat Union Elementary,1,4,9,G,13,1.070944
Anterior,HTB2747,-0.08457774759527353,12,43.6407147,9.02231946,0.0,Pan,French Cameroons, Cuéllar,5,5133.827148,San Pasqual Union Elementary,3,4,7,wood,10,1.070944
Posterior,HTB2747,7.182139697322536,12,43.6407147,9.02231946,0.0,Pan,French Cameroons,Nolan Roux,4,5346.15625,Latrobe Elementary,4,8,4,G,6,1.070944
Premolar,HTB2747,3.6854125322000755,8,43.6407147,9.02231946,0.0,Pan,French Cameroons,Chinedu Ede,3,4789.309082,Union Hill Elementary,4,1,7,G,10,1.070944
Anterior,HTB2748,0.26834733411952577,12,17.3783748,3.33164782,0.0,Pan,French Cameroons,Kevin Nolan,4,5329.782227,Twin Hills Union Elementary,1,2,3,G,5,1.070944
Posterior,HTB2748,1.1870629514039686,12,17.3783748,3.33164782,0.0,Pan,French Cameroons,Samed Yesil,3,5371.172852,Pacific Union Elementary,2,1,4,wood,6,-1.450494
Premolar,HTB2748,0.39518335555813167,8,17.3783748,3.33164782,0.0,Pan,French Cameroons,Thomas Müller,4,5771.383789,Douglas City Elementary,2,1,4,G,6,-1.450494
Anterior,HTB2751,-0.5614065978280396,12,32.5328885,6.79442263,0.0,Pan,French Cameroons,Cristian Álvarez,3,4993.634766,Pleasant Ridge Union Elementary,4,7,3,L,5,-1.450494
Posterior,HTB2751,-3.9658734186257956,10,32.5328885,6.79442263,0.0,Pan,French Cameroons,Du-Ri Cha,2,4854.038086,Newcastle Elementary,3,7,3,L,5,-1.450494
Premolar,HTB2751,-0.36065597731170373,8,32.5328885,6.79442263,0.0,Pan,French Cameroons,Stephan Fürstner,4,4392.679688,Mesa Union Elementary,4,6,3,G,5,-1.450494
Anterior,HTB2756,-2.6639933522268384,12,19.991222,3.92661051,0.0,Pan,French Cameroons,Enzo Reale,1,5884.432129,Weaverville Elementary,1,1,3,G,5,1.15588
Posterior,HTB2756,-4.615744597558111,12,19.991222,3.92661051,0.0,Pan,French Cameroons, Albelda,3,4273.993164,North Cow Creek Elementary,4,2,4,G,6,1.15588
Premolar,HTB2756,2.2029084796456235,8,19.991222,3.92661051,0.0,Pan,French Cameroons,Mickaël Landreau,4,5146.78418,Nevada City Elementary,3,31,4,G,6,-0.3260148
Anterior,HTB2771,1.7385719046466122,12,16.8558054,3.2128737,0.0,Pan,French Cameroons,Marco Estrada,4,5351.522949,Jacoby Creek Elementary,4,3,7,G,10,-0.3260148
Posterior,HTB2771,-6.6920393558230185,12,16.8558054,3.2128737,0.0,Pan,French Cameroons, Javi Fuego,4,7667.571777,Fort Ross Elementary,4,2,7,G,10,-0.3260148
Premolar,HTB2771,-0.2508505458804505,8,16.8558054,3.2128737,0.0,Pan,French Cameroons,Mohammed Abdellaoue,2,5281.708984,Encinitas Union Elementary,1,1,7,G,10,-0.3260148
Anterior,HTB2823,4.078257937058816,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Ismaël Traoré,1,5368.50293,Dixie Elementary,2,1,7,G,10,0.8846435
Posterior,HTB2823,4.324143661183096,12,28.352333,5.83722718,0.0,Pan,French Cameroons,Richard Strebinger,4,6429.257324,Lakeside Joint Elementary,1,1,4,G,6,-0.5583452
Premolar,HTB2823,4.194907877010986,8,28.352333,5.83722718,0.0,Pan,French Cameroons,Jérémy Ménez,2,5387.458984,Hermosa Beach City Elementary,2,3,3,G,5,-0.5583452
Anterior,HTB3398,0.37467104001910045,12,18.4235137,3.56943631,0.0,Pan,West Africa,Giorgios Karagounis,4,5235.774902,Rincon Valley Union Elementary,2,5,3,G,5,-0.5583452
Posterior,HTB3398,-3.0470029721955463,12,18.4235137,3.56943631,0.0,Pan,West Africa,Lukas Podolski,4,4829.896484,Washington Union Elementary,2,17,7,G,10,-0.5583452
Premolar,HTB3398,-3.9707957119790294,8,18.4235137,3.56943631,0.0,Pan,West Africa,Mehdi Abeid,5,5088.708008,Bennett Valley Union Elementary,2,1,7,G,10,-0.5583452
Anterior,HTB3411,1.5579588267391526,6,32.5328885,6.79442263,0.0,Pan,West Africa,Adam Hloušek,2,5390.118164,Loma Prieta Joint Union Elemen,4,1,7,G,10,-0.5583452
Posterior,HTB3411,1.6921811744995272,6,32.5328885,6.79442263,0.0,Pan,West Africa, Lucas Piazon,3,6588.430664,Kenwood Elementary,2,1,3,G,5,-0.5583452
Premolar,HTB3411,5.207113889312992,4,32.5328885,6.79442263,0.0,Pan,West Africa,Gaëtan Charbonnier,2,6196.694824,Liberty Elementary,3,2,3,G,5,-0.5583452
Anterior,HTB3412,4.481903824739297,12,15.8106665,2.97561367,0.0,Pan,West Africa, Sergio Álvarez,2,4645.413086,Knights Ferry Elementary,1,2,7,G,10,-0.5583452
Posterior,HTB3412,-0.28779404562560174,12,15.8106665,2.97561367,0.0,Pan,West Africa,Bănel Nicoliţă,2,6489.928711,Kentfield Elementary,1,1,4,G,6,-0.3415543
Premolar,HTB3412,-4.592094998358733,8,15.8106665,2.97561367,0.0,Pan,West Africa,Patrick Ebert,4,5094.958984,Ballard Elementary,1,1,7,G,10,-0.5040575
Anterior,HTB3413,-1.0111711806054344,12,17.3783748,3.33164782,0.0,Pan,West Africa,Brad Jones,1,4841.958496,Oak Grove Union Elementary,4,4,7,G,10,-0.5040575
Posterior,HTB3413,1.0649138524018813,12,17.3783748,3.33164782,0.0,Pan,West Africa,Hogan Ephraim,2,6315.3125,Ross Valley Elementary,1,1,7,G,10,0.773524
Premolar,HTB3413,-0.5581909272679489,8,17.3783748,3.33164782,0.0,Pan,West Africa, Manuel Pablo,4,5399.383301,Mountain Elementary,2,2,7,L,10,1.063938
Anterior,HTB3418,-2.0128997304999707,12,24.9556316,5.06022442,0.0,Pan,West Africa,George McCartney,3,5429.473633,Burlingame Elementary,2,2,7,G,10,1.063938
Posterior,HTB3418,1.2029237937376023,12,24.9556316,5.06022442,0.0,Pan,West Africa,Matthew Kennedy,2,5644.286133,Grant Elementary,2,1,9,wood,13,-1.090389
Premolar,HTB3418,-1.7267028848309225,8,24.9556316,5.06022442,0.0,Pan,West Africa,Cheick Diarra,2,6060.256836,Happy Valley Elementary,4,1,9,G,13,-1.090389
Anterior,HTB3434,-2.2071080993805223,12,15.8106665,2.97561367,0.0,Pan,West Africa,Charles Kaboré,2,5319.553711,Bonny Doon Union Elementary,4,1,4,G,6,-1.090389
Posterior,HTB3434,1.4296320179302615,12,15.8106665,2.97561367,0.0,Pan,West Africa,Nikolče Noveski,2,4819.903809,Walnut Creek Elementary,1,1,7,G,10,-1.090389
Premolar,HTB3434,-1.3320106806780097,8,15.8106665,2.97561367,0.0,Pan,West Africa,Lucas Wilchez,5,5208.226074,Hope Elementary,1,2,3,G,5,-1.090389
Anterior,HTB3436,1.168936050821757,12,31.4877496,6.55505315,0.0,Pan,West Africa,Benoît Pedretti,4,5859.964844,Larkspur Elementary,3,1,3,G,5,-1.090389
Posterior,HTB3436,1.2815764712295041,12,31.4877496,6.55505315,0.0,Pan,West Africa,Jonathan Pitroipa,4,4962.736816,Cupertino Union Elementary,1,1,3,G,5,-1.069162
Premolar,HTB3436,-4.1865190515224215,8,31.4877496,6.55505315,0.0,Pan,West Africa,Ibrahima Traoré,1,7614.379395,Pacific Elementary,2,1,7,G,10,-1.069162
Anterior,HTB3437,-1.6387701856900043,12,14.2429582,2.62063975,0.0,Pan,West Africa,Clément Chantôme,5,5566.467773,Los Gatos Union Elementary,3,1,4,G,6,-1.069162
Posterior,HTB3437,5.7894676544186865,12,14.2429582,2.62063975,0.0,Pan,West Africa,Fabricio Coloccini,3,7039.949219,Montecito Union Elementary,4,6,3,G,5,-1.069162
Premolar,HTB3437,-4.274195864397563,8,14.2429582,2.62063975,0.0,Pan,West Africa,Kevin Stöger,4,6604.063965,Solana Beach Elementary,4,1,3,G,5,-1.069162
Anterior,HTB3515,-8.153259338732555,12,14.5622081,2.68358343,0.0,Papio,East Africa,Marco Verratti,4,6180.148926,Menlo Park City Elementary,3,2,7,G,10,1.415695
Posterior,HTB3515,-7.166929877712191,12,14.5622081,2.68358343,0.0,Papio,East Africa,Timothy Chandler,4,6460.657227,Reed Union Elementary,1,2,9,G,13,-1.422919
Premolar,HTB3515,0.15268033937013142,8,14.5622081,2.68358343,0.0,Papio,East Africa, Nano,3,6415.35498,Mill Valley Elementary,2,5,4,G,6,-1.422919
Anterior,HTB3537,0.3437199705577249,12,17.9009442,3.45050478,0.0,Pan,West Africa,Mehdi Abeid,1,5230.876953,Lafayette Elementary,3,1,7,G,10,-0.4899626
Posterior,HTB3537,-0.23121067866074851,12,17.9009442,3.45050478,0.0,Pan,West Africa,Youssef El-Arabi,4,5838.171875,Del Mar Union Elementary,1,1,3,G,5,-0.4899626
Premolar,HTB3537,4.923994697312571,8,17.9009442,3.45050478,0.0,Pan,West Africa,Radoslav Zabavník,2,7711.506836,Woodside Elementary,2,1,3,G,5,-0.4899626
Anterior,HTB3538,-10.122106875978528,12,19.4686525,3.80749511,0.0,Pan,West Africa, Iniesta,4,5592.765137,Moraga Elementary,4,1,4,G,6,-0.4899626
Posterior,HTB3538,1.7566457500518082,12,19.4686525,3.80749511,0.0,Pan,West Africa,Gerald Asamoah,3,5933.154297,Orinda Union Elementary,4,3,3,G,5,-0.4899626
Premolar,HTB3538,6.268142286118161,8,19.4686525,3.80749511,0.0,Pan,West Africa,Wojciech Szczęsny,5,7593.405762,Hillsborough City Elementary,2,1,7,G,10,-0.4899626
Anterior,HTB3539,-4.141430435347642,12,17.9009442,3.45050478,0.0,Pan,West Africa,Gastón Ramírez,4,6500.449707,Cold Spring Elementary,3,1,3,G,5,-0.4899626
Posterior,HTB3539,-1.2461316598018257,9,17.9009442,3.45050478,0.0,Pan,West Africa,Marouane Chamakh,4,7217.263184,Portola Valley Elementary,1,1,9,G,13,-0.4899626
Premolar,HTB3539,-2.6902906172274834,8,17.9009442,3.45050478,0.0,Pan,West Africa,Gary Cahill,4,5392.638672,Saratoga Union Elementary,1,1,3,G,5,-0.5835869
Anterior,HTB3551,-3.237838830757224,12,19.991222,3.92661051,0.0,Pan,West Africa,Vito Mannone,4,7290.338867,Las Lomitas Elementary,3,6,7,G,10,-0.5835869
Posterior,HTB3551,-1.0388687169446509,12,19.991222,3.92661051,0.0,Pan,West Africa,Marcell Jansen,4,5741.462891,Los Altos Elementary,4,13,7,G,10,-0.5835869
Premolar,HTB3551,5.749630160596998,8,19.991222,3.92661051,0.0,Pan,West Africa,Jonathan Pitroipa,5,4402.831543,Somis Union Elementary,1,1,4,G,6,-0.5835869
Anterior,HTB3552,7.336298408682063,12,21.0363609,4.16498874,0.0,Pan,West Africa,Connor Wickham,5,4776.336426,Plumas Elementary,4,1,9,G,13,-0.5835869
Posterior,HTB3552,-1.0763278181771174,12,21.0363609,4.16498874,0.0,Pan,West Africa,Manuel Schmiedebach,3,5993.392578,Wheatland Elementary,3,13,7,G,10,-0.5835869
Premolar,HTB3552,7.598252764151065,8,21.0363609,4.16498874,0.0,Pan,West Africa,Fabrice N'Sakala,4,6384.911133,Sunol Glen Unified,3,3,4,G,6,-0.5835869
Anterior,IPHA.1,1.0396509865780923,9,17.6784056,2.24541074,0.75,Homo sapiens,Afalou,Alexander Esswein,2,5099.380859,Manzanita Elementary,2,1,7,G,10,-0.5835869
Posterior,IPHA.1,7.690220750727922,11,17.6784056,2.24541074,0.75,Homo sapiens,Afalou, Jesús Gámez,3,5501.95459,Thermalito Union Elementary,3,1,3,wood,5,-0.5835869
Premolar,IPHA.1,0.5407942481191307,8,17.6784056,2.24541074,0.75,Homo sapiens,Afalou,Pavel Pogrebnyak,1,7101.831055,Golden Feather Union Elementary,2,2,4,G,6,0.7566829
Anterior,IPHA.10b,1.4092453033328005,12,26.0065524,3.66420581,0.5,Homo sapiens,Afalou,Cristian Molinaro,3,5235.987793,Palermo Union Elementary,4,1,4,L,6,0.7566829
Posterior,IPHA.10b,2.316637806543154,11,26.0065524,3.66420581,0.5,Homo sapiens,Afalou,Andy Marshall,4,5580.146973,Burrel Union Elementary,3,3,3,Q,5,0.7566829
Premolar,IPHA.10b,13.20681663101034,8,26.0065524,3.66420581,0.5,Homo sapiens,Afalou, Puyol,3,5253.331055,Holt Union Elementary,4,1,3,Q,5,0.7566829
Anterior,IPHA.12,4.197141424841378,12,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Kyle Walker,3,4565.746094,Vineland Elementary,4,1,3,wood,5,0.7566829
Posterior,IPHA.12,-1.8357777449433732,12,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Thomas Kahlenberg,4,5355.54834,Orange Center Elementary,2,1,3,G,5,0.8808186
Premolar,IPHA.12,4.652788478753899,8,25.9695385,3.35489121,0.75,Homo sapiens,Afalou,Atsuto Uchida,3,5036.211426,Del Paso Heights Elementary,4,1,4,L,6,0.8808186
Anterior,IPHA.13,-0.4986610970974932,12,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Juan Arango,5,4547.692383,Le Grand Union Elementary,1,1,4,wood,6,0.8808186
Posterior,IPHA.13,-0.9938115675427168,12,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Yannik Schulze,4,5447.345215,West Fresno Elementary,2,2,7,G,10,0.8808186
Premolar,IPHA.13,4.419002433530897,8,25.6734266,3.6064238,0.75,Homo sapiens,Afalou,Manuel Friedrich,2,6567.149414,Allensworth Elementary,4,1,7,G,10,-0.5665014
Anterior,IPHA.14,1.0222674122278297,12,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Benjamin Uphoff,4,4818.612793,Sunnyside Union Elementary,3,1,7,G,10,-0.5665014
Posterior,IPHA.14,1.9802662163311913,12,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Marco Caligiuri,4,5621.456055,Woodville Elementary,2,6,7,G,10,-0.5665014
Premolar,IPHA.14,0.9560744005522217,8,22.6752937,3.08917899,0.5,Homo sapiens,Afalou,Alassane Pléa,1,6026.359863,Pixley Union Elementary,4,1,4,G,6,0.3394037
Anterior,IPHA.15,2.2048036378414038,6,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Chris Smalling,3,6723.237793,Lost Hills Union Elementary,1,5,3,G,5,-0.1513687
Posterior,IPHA.15,2.54692039801641,5,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Bănel Nicoliţă,2,5589.885254,Buttonwillow Union Elementary,3,1,3,G,5,-1.024997
Premolar,IPHA.15,-6.5957756275103385,2,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Diego Lugano,2,5064.615723,Lennox Elementary,4,1,7,G,10,-1.024997
Anterior,IPHA.2,3.482144820302312,12,20.0102867,2.63528098,0.75,Homo sapiens,Afalou, Iker Casillas,4,5433.593262,Lamont Elementary,4,1,7,G,10,-1.024997
Posterior,IPHA.2,-2.899313679425779,12,20.0102867,2.63528098,0.75,Homo sapiens,Afalou,Danny Guthrie,2,5725.563477,Westmorland Union Elementary,1,7,7,G,10,-1.024997
Premolar,IPHA.2,-4.6809890403524905,8,20.0102867,2.63528098,0.75,Homo sapiens,Afalou, Fernando Torres,3,4542.10498,Pleasant View Elementary,2,3,3,G,5,-1.024997
Anterior,IPHA.22,0.6758382858795207,10,17.3452797,2.19049743,0.25,Homo sapiens,Afalou,Sotirios Kyrgiakos,4,5107.086426,Wasco Union Elementary,1,1,3,G,5,-0.0252444
Posterior,IPHA.22,1.2270178180331222,10,17.3452797,2.19049743,0.25,Homo sapiens,Afalou, Pedro,1,4659.661621,Alta Vista Elementary,4,1,7,L,10,-0.0252444
Premolar,IPHA.22,-1.782521127792893,7,17.3452797,2.19049743,0.25,Homo sapiens,Afalou,Francis Coquelin,2,4555.464355,Livingston Union Elementary,3,1,4,G,6,-0.0252444
Anterior,IPHA.25,4.11874225227748,6,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Richard Dunne,3,5415.152832,Woodlake Union Elementary,2,1,7,wood,10,-0.7467875
Posterior,IPHA.25,-4.29342382110583,10,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Emre Belözoğlu,2,4997.871582,Alisal Union Elementary,2,1,7,G,10,-0.7467875
Premolar,IPHA.25,-0.6732799899573048,8,29.3007972,3.92784897,0.75,Homo sapiens,Afalou,Alexander Madlung,2,5223.912109,Arvin Union Elementary,4,1,7,G,10,0.9889485
Anterior,IPHA.28,-1.3620224527444489,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou, Muniain,2,5139.164551,Terra Bella Union Elementary,3,12,7,G,10,0.9889485
Posterior,IPHA.28,0.7216071554772019,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou, Miranda,4,4614.251953,Tipton Elementary,3,3,7,wood,10,0.9889485
Premolar,IPHA.28,1.9813824548869436,8,27.3390559,3.89582582,0.75,Homo sapiens,Afalou,Emiliano Armenteros,3,5342.233398,San Ysidro Elementary,2,5,9,G,13,-0.5324199
Anterior,IPHA.29,-2.9994663234757217,12,18.6777832,2.41143228,0.25,Homo sapiens,Afalou,Fabio Borini,4,5347.458496,Soledad Unified,1,1,9,L,13,-0.5324199
Posterior,IPHA.29,3.705531811575966,12,18.6777832,2.41143228,0.25,Homo sapiens,Afalou,Fabrice Abriel,3,5036.458984,Mountain View Elementary,4,12,4,L,6,-0.5324199
Premolar,IPHA.29,1.1458125948351015,8,18.6777832,2.41143228,0.25,Homo sapiens,Afalou,Javier Hernández,2,5117.141602,King City Union Elementary,1,9,7,G,10,-0.7668921
Anterior,IPHA.3,-6.421507171902801,6,27.3390559,3.89582582,0.25,Homo sapiens,Afalou,Sam Mantom,2,5117.039551,Ontario-Montclair Elementary,4,2,3,G,5,-0.7668921
Posterior,IPHA.3,-6.6794809293729065,6,27.3390559,3.89582582,0.25,Homo sapiens,Afalou,Serdar Taşçı,4,5272.191895,Los Nietos Elementary,4,1,3,G,5,-0.7668921
Premolar,IPHA.3,0.8542534766897855,4,27.3390559,3.89582582,0.25,Homo sapiens,Afalou,Mitchell Langerak,2,5225.719238,Winton Elementary,1,2,3,G,5,-0.7668921
Anterior,IPHA.30,0.04660753382012395,12,21.6759161,2.91816725,0.5,Homo sapiens,Afalou,Michael Dawson,5,6516.533203,Raisin City Elementary,3,2,7,G,10,-0.7668921
Posterior,IPHA.30,0.501615543803992,12,21.6759161,2.91816725,0.5,Homo sapiens,Afalou,Marc Ziegler,2,4559.176758,Ravenswood City Elementary,2,2,4,G,6,-0.7668921
Premolar,IPHA.30,0.7936236646249765,8,21.6759161,2.91816725,0.5,Homo sapiens,Afalou,Landry N'Guémo,4,5119.158203,Richland-Lerdo Union Elementary,4,1,3,G,5,-0.7668921
Anterior,IPHA.34,1.7750487554361087,12,21.0096643,2.80466038,0.25,Homo sapiens,Afalou,Fernando Gago,1,5338.185547,Oxnard Elementary,3,1,3,G,5,-0.7668921
Posterior,IPHA.34,4.570152489587667,10,21.0096643,2.80466038,0.25,Homo sapiens,Afalou,Lewis Holtby,4,5090.044922,El Nido Elementary,1,1,7,G,10,-0.7668921
Premolar,IPHA.34,-3.398984669146068,8,21.0096643,2.80466038,0.25,Homo sapiens,Afalou, Luiz Gustavo,4,5485.496094,Fairfax Elementary,4,1,9,G,13,-0.7668921
Anterior,IPHA.36,-3.6345907184716726,12,48.8,10.5,0.75,Homo sapiens,Afalou,Matthew Briggs,4,4793.370117,Delano Union Elementary,4,1,4,G,6,1.154256
Posterior,IPHA.36,-3.330156856023218,5,48.8,10.5,0.75,Homo sapiens,Afalou,Robert Huth,3,5092.91748,Perris Elementary,2,2,7,G,10,1.154256
Premolar,IPHA.36,2.020293755222522,7,48.8,10.5,0.75,Homo sapiens,Afalou,Bryan Rabello,3,4359.520996,Valle Lindo Elementary,4,2,3,G,5,1.154256
Anterior,IPHA.45,5.720948606438232,6,18.0115315,2.30054789,0.5,Homo sapiens,Afalou,Anthony Lippini,3,5645.495605,Alum Rock Union Elementary,4,1,3,G,5,1.154256
Posterior,IPHA.45,-0.7677121305682273,6,18.0115315,2.30054789,0.5,Homo sapiens,Afalou,Franck Ohandza,3,4518.016113,Edison Elementary,3,1,4,G,6,1.232602
Premolar,IPHA.45,-8.781774009491153,4,18.0115315,2.30054789,0.5,Homo sapiens,Afalou, Raúl García,3,5864.366211,Bakersfield City Elementary,2,3,3,G,5,1.232602
Anterior,IPHA.46,-5.693967126639023,12,20.0102867,2.63528098,0.5,Homo sapiens,Afalou,Christian Träsch,3,5257.996582,Franklin-McKinley Elementary,2,1,7,G,10,1.232602
Posterior,IPHA.46,-2.322623481184193,7,20.0102867,2.63528098,0.5,Homo sapiens,Afalou, Markel Bergara,2,5016.692383,Hawthorne Elementary,4,4,3,G,5,1.232602
Premolar,IPHA.46,-1.2569471759650874,6,20.0102867,2.63528098,0.5,Homo sapiens,Afalou, Alberto Botía,3,4720.086426,Chowchilla Elementary,2,6,9,G,13,1.774334
Anterior,IPHA.47,-0.6788729029257441,9,26.6728042,3.77992193,0.75,Homo sapiens,Afalou, Ansotegi,2,5470.5625,Salinas City Elementary,3,2,3,G,5,1.774334
Posterior,IPHA.47,1.0512815311295092,12,26.6728042,3.77992193,0.75,Homo sapiens,Afalou,Samuel Bouhours,5,5615.441895,Santa Maria-Bonita Elementary,3,2,7,G,10,1.774334
Premolar,IPHA.47,-0.30478472894654596,8,26.6728042,3.77992193,0.75,Homo sapiens,Afalou, Rubén Pardo,4,5245.439941,Whittier City Elementary,1,5,7,L,10,1.774334
Anterior,IPHA.48,4.963779587414681,11,18.3446573,2.35589319,0.75,Homo sapiens,Afalou,Jon Walters,4,4838.175293,Eastside Union Elementary,2,1,4,G,6,1.774334
Posterior,IPHA.48,-1.7148243166759756,11,18.3446573,2.35589319,0.75,Homo sapiens,Afalou, Nenê,2,5367.988281,Lawndale Elementary,4,3,9,wood,13,1.774334
Premolar,IPHA.48,-2.4359668594530888,8,18.3446573,2.35589319,0.75,Homo sapiens,Afalou,Max Gradel,4,5526.236816,Robla Elementary,3,2,7,G,10,1.774334
Anterior,IPHA.49,2.755596722334056,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou,Joe Allen,2,4353.019531,Santa Rita Union Elementary,3,3,4,G,6,1.773151
Posterior,IPHA.49,-5.04230586704411,12,27.3390559,3.89582582,0.75,Homo sapiens,Afalou,Luka Modrić,4,5034.290039,Rio Elementary,2,3,7,G,10,1.773151
Premolar,IPHA.49,2.410379167059967,8,27.3390559,3.89582582,0.75,Homo sapiens,Afalou, Trashorras,5,4692.493652,Strathmore Union Elementary,1,5,3,G,5,0.7245926
Anterior,IPHA.5,1.2989080080798339,12,26.0065524,3.66420581,0.75,Homo sapiens,Afalou,Ryan Shotton,2,5606.781738,North Sacramento Elementary,2,1,4,G,6,-1.181626
Posterior,IPHA.5,0.331211373078211,10,26.0065524,3.66420581,0.75,Homo sapiens,Afalou, José Enrique,2,4969.180664,Anaheim Elementary,1,2,4,G,6,-1.181626
Premolar,IPHA.5,7.049923826001829,8,26.0065524,3.66420581,0.75,Homo sapiens,Afalou,Jonas Hofmann,2,4675.674805,Lemoore Union Elementary,2,1,3,G,5,-1.181626
Anterior,IPHA.7,-1.506534228823776,4,26.6728042,3.77992193,0.25,Homo sapiens,Afalou,David Hoilett,3,5306.132813,Armona Union Elementary,3,7,3,G,5,-1.181626
Posterior,IPHA.7,8.877052094725377,9,26.6728042,3.77992193,0.25,Homo sapiens,Afalou,Patrice Evra,4,5693.883301,Beardsley Elementary,1,1,3,G,5,-1.181626
Premolar,IPHA.7,0.02932753488491846,6,26.6728042,3.77992193,0.25,Homo sapiens,Afalou,Mahamadou Diarra,2,5181.57959,South Whittier Elementary,2,1,3,G,5,-1.181626
Anterior,IPHA.9,-4.041203954572756,6,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Ragnar Klavan,4,5228.650879,Hanford Elementary,3,1,4,G,6,1.769452
Posterior,IPHA.9,1.1725881118559065,5,26.6357902,3.46891175,0.75,Homo sapiens,Afalou,Ziri Hammar,5,5339.391113,National Elementary,1,1,4,G,6,1.769452
