speed,scrolling_time,language,adjusted_running_time,age,gender,retake_trial,Flesch_Kincaid,num_words,education,english_native,device,page_id,dyslexia,reader_view,dyslexia_bin,correct_rate,img_width,uuid,running_time
eec0e61e-7635-4527-a83f-977a09cafec8,3-2,0,30337,154858,5005,106,1.0,1365,22.0,,0.0,graduate school,0.0,English,1.0,1.0,Y,7.638,333.4349018
c000581c-20de-42c2-9978-3278cb1cc4fa,2-1,1,317840,108559,5845,120,1.0,1227,21.0,smartphone,0.0,high school,1.0,Spanish,0.0,0.0,N,10.697,151.7682432
0d304788-a11c-471d-900e-323afd0cc99d,1-2,1,33223,45904,6436,166,0.6666666667,880,47.0,laptop,0.0,professional school,0.0,,0.0,0.0,Y,10.485,394.9064288
4bf66c16-79cf-49d3-a150-110237af0243,3-2,0,46744,22518,1353,120,1.0,1281,23.0,laptop,0.0,high school,0.0,English,0.0,1.0,Y,7.638,210.7312119
204f52c9-ca1f-4474-a4c9-ec189e17161e,2-1,0,92018,54434,9206,106,1.0,1438,12.0,laptop,0.0,college,,English,0.0,1.0,Y,10.485,303.0591823
001d6664-0e5d-401b-bfd9-c2985739e2ca,2-1,0,20282,3114,3479,106,1.0,880,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,,10.485,716.7586788
5defc8cd-7312-4744-9ac0-ff39228637ed,1-2,0,118190,25527,12984,166,0.6666666667,1366,21.0,laptop,0.0,graduate school,1.0,Norwegian,0.0,0.0,Y,10.697,253.3965497
ad72ff21-0001-4c71-9657-91f0af317112,3-2,1,39281,55121,854,106,0.6666666667,1135,25.0,,0.0,college,0.0,Spanish,0.0,0.0,Y,9.6,343.0328838
4a348423-fe96-4fcb-9b2d-f32161971b4d,1-1,1,40502,93231,688,383,0.3333333333,880,48.0,desktop,0.0,,1.0,Other,0.0,,Y,10.485,213.9291657
5b4774fe-d450-46f1-bbcc-c33bfa496261,2-1,1,31548,38192,2868,106,0.6666666667,1438,43.0,laptop,,graduate school,0.0,English,0.0,,Y,10.485,378.5038386
2e50f9bf-12b7-4271-bed1-a1dff8a126f6,1-2,0,33059,58702,1548,120,1.0,1419,21.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,N,10.697,492.3014587
0ee8e6e8-930f-441a-8244-d7788041cf5b,3-2,1,70241,51411,3550,145,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,329.5809033
0e27148e-216f-4fe9-9572-c1317d616ac9,1-2,1,44633,49246,5484,166,1.0,880,39.0,smartphone,0.0,postdoctoral,0.0,English,0.0,1.0,N,10.697,470.4837994
2de720d4-ef3b-4064-9437-2886a4fb5d23,1-1,0,63440,100492,5260,166,1.0,1212,27.0,desktop,0.0,college,0.0,English,0.0,1.0,Y,7.638,194.3680112
2fbeb59b-f93e-4073-8132-de082fdbda03,1-2,1,44938,136093,1824,324,1.0,1438,28.0,laptop,0.0,graduate school,0.0,English,1.0,0.0,Y,10.485,259.9097101
95cad567-beb8-48bc-9d49-b9f5b17eb742,2-1,0,261,32495,2964,106,0.6666666667,880,26.0,smartphone,0.0,high school,1.0,German,0.0,0.0,Y,9.6,142.4524749
74103437-cefd-47b1-a905-d85399f681db,2-2,0,70327,26769,8018,166,1.0,1227,23.0,,0.0,high school,1.0,,0.0,1.0,N,8.337,566.1020803
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-1,0,20586,12377,12821,383,0.6666666667,322,26.0,laptop,0.0,high school,1.0,English,0.0,1.0,Y,8.337,282.3529412
b6b69b9d-a92f-4ad9-aa34-a654185cbcfe,1-1,0,63939,32737,156,383,1.0,1281,27.0,desktop,0.0,college,,English,0.0,1.0,Y,7.638,353.2548323
7169ffc5-813b-4e4f-8e7f-9c59e92ec66b,3-1,1,30099,32880,13217,120,0.6666666667,1438,40.0,desktop,0.0,high school,,English,0.0,0.0,Y,11.081,394.3253411
f67e5c09-d2e4-47d1-9df5-bbf2a9c7765a,3-1,0,54342,63374,5453,106,0.6666666667,322,17.0,smartphone,0.0,college,0.0,Russian,0.0,0.0,Y,11.081,214.2357712
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,3-2,0,38974,10519,1667,120,1.0,1423,20.0,laptop,0.0,college,0.0,Vietnamese,,0.0,Y,8.337,273.8069057
9fa1aab8-97fc-491c-804a-f4676c40ea0f,2-2,0,139838,17875,5383,145,1.0,1135,50.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,N,10.485,350.7165745
b8f4ca6e-e390-464a-8d7b-7e81fcf0227e,2-1,0,13258,48852,10274,166,0.6666666667,1135,34.0,,0.0,PhD,2.0,German,0.0,0.0,Y,11.081,199.3908947
9e9c021a-b55a-4aeb-af94-847d6d457b62,1-1,1,133472,34857,9448,145,1.0,1281,20.0,desktop,0.0,college,1.0,,0.0,0.0,Y,9.6,692.7738084
a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad,1-1,1,32072,22190,5681,120,0.6666666667,880,38.0,desktop,0.0,college,1.0,English,1.0,0.0,Y,8.337,194.9067576
c2a8d24d-9630-4151-8175-0b42eb1aa9ec,1-1,1,64964,28491,3588,120,1.0,1333,19.0,laptop,0.0,college,1.0,French,0.0,1.0,Y,7.638,398.5523844
f9b78c22-3fa5-4a9d-b697-ca70e5a794a3,3-2,0,15256,30268,14364,145,0.6666666667,1438,19.0,desktop,0.0,,1.0,English,0.0,0.0,Y,8.337,150.3993362
bdd0644d-d39c-4f9f-b351-42085d4174c4,3-2,0,59791,168003,2032,145,0.6666666667,1438,12.0,laptop,0.0,professional school,1.0,English,0.0,0.0,N,7.638,1886.544619
204f52c9-ca1f-4474-a4c9-ec189e17161e,3-1,1,68043,46375,10198,120,1.0,1279,,desktop,0.0,high school,0.0,English,0.0,0.0,N,7.638,349.2613533
2a4a5564-46af-455d-ac9d-673d538c2e7f,3-2,0,79350,82591,1655,145,0.3333333333,1135,24.0,laptop,,PhD,1.0,English,,0.0,Y,9.6,285.9584539
cc5900ac-23f3-4768-99c4-faf9c29e9382,3-2,1,41437,22360,13275,383,0.3333333333,1135,27.0,desktop,0.0,college,0.0,English,0.0,0.0,,11.081,220.6287921
aa6ebb2d-1a1e-4fc2-8f8b-146561327a41,1-2,0,61962,24804,14954,166,1.0,1227,45.0,smartphone,0.0,high school,0.0,German,0.0,1.0,,11.081,853.4818942
525bf1c5-7405-44d8-a086-43a65dd46da2,3-2,0,27841,46203,8502,120,1.0,322,27.0,laptop,0.0,college,0.0,English,,0.0,Y,9.6,438.5579877
c82105bb-8520-4727-b430-daec6fdef0dc,2-2,0,85631,5601,1477,166,0.6666666667,1212,20.0,laptop,0.0,high school,0.0,,0.0,0.0,,9.6,623.864704
a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad,3-1,0,39349,27805,20179,383,1.0,1438,35.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,456.4533054
c76dd3b4-df4e-460a-91cf-30691faa6703,3-1,1,22618,37951,17432,145,0.3333333333,1438,21.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,508.958827
f651fa11-f278-4210-a9d1-b266fc9ea9b1,3-1,1,38590,28286,3561,120,1.0,920,40.0,desktop,0.0,college,1.0,English,0.0,1.0,Y,7.638,324.1687709
05407942-f651-4129-adc8-541378ce6ac3,2-2,0,55150,35966,10857,324,1.0,1333,60.0,desktop,0.0,college,0.0,English,1.0,0.0,Y,7.638,303.4370805
fc06986a-ae94-4241-b930-3b90075bbcfb,1-2,0,3948,42481,6236,166,1.0,1438,24.0,,0.0,graduate school,0.0,,0.0,0.0,N,8.337,539.8800267
4bf66c16-79cf-49d3-a150-110237af0243,2-1,0,21310,20230,2533,106,0.6666666667,1438,22.0,desktop,0.0,graduate school,1.0,English,,0.0,Y,10.697,176.2502754
a17c35a2-ade1-4a79-a19e-5aa8093af1f0,3-2,0,41042,32337,1924,120,0.6666666667,880,,laptop,,college,0.0,Czech,0.0,0.0,Y,10.697,190.0364427
026078fb-bbd3-403e-9003-57ef39309521,3-2,1,18537,17835,4433,166,0.6666666667,1438,20.0,tablet,0.0,PhD,1.0,English,0.0,0.0,,8.337,257.2960095
c5f16c37-1a33-4562-9996-0f8262566ab2,1-2,1,21287,51587,5343,166,1.0,1135,33.0,tablet,0.0,,0.0,,0.0,0.0,Y,9.6,212.0777618
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,1,48437,18952,2079,166,1.0,1438,25.0,tablet,0.0,college,1.0,Chinese,,1.0,Y,7.638,2032.409827
b60fd095-b0c5-4946-ab0a-4901ce69f617,1-2,1,26715,26084,192,106,1.0,880,19.0,tablet,2.0,,1.0,English,0.0,0.0,N,10.697,168.7076029
ee53e6ab-48ea-4636-8141-e636a103cbb5,1-2,0,30679,35372,5108,120,1.0,1281,26.0,laptop,1.0,high school,1.0,English,0.0,0.0,Y,7.638,301.2739051
8053404b-3274-4b36-a3ed-c3f4cff86dee,2-2,0,35718,15704,15993,106,1.0,1281,39.0,laptop,1.0,high school,2.0,English,0.0,1.0,N,8.337,203.8134914
087aef1b-10d8-4753-a39d-25591695d5fa,1-2,1,19184,118814,7322,120,1.0,880,21.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.697,611.9514274
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,3-1,0,137461,62798,3654,383,1.0,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,N,10.697,1924.357035
618f8406-daaa-433d-aedb-3a72a9f3a947,3-2,1,110440,28880,2830,324,1.0,1294,47.0,laptop,1.0,college,1.0,English,0.0,0.0,Y,10.485,415.2586783
c6117094-afdd-4f97-9496-9df675e1485d,1-2,1,80308,17177,0,145,1.0,1438,24.0,smartphone,1.0,graduate school,0.0,English,0.0,1.0,N,11.081,167.4590495
ac03d866-ecd8-41e4-9938-c4b098048187,2-2,0,29043,27822,7951,120,0.6666666667,322,58.0,laptop,0.0,graduate school,1.0,English,,0.0,Y,10.485,215.0755808
63bc2403-a08b-4c51-8b2c-01e6cbfd54d3,3-1,0,58799,26701,2481,145,1.0,1207,18.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,N,7.638,455.2906459
7a5fe584-0426-4d55-b8b9-782fdd635a86,3-1,1,26298,50534,1411,324,0.6666666667,1438,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,178.2860987
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,2-2,1,40175,43818,851,106,1.0,1438,,other,0.0,pre-high school,0.0,English,0.0,0.0,Y,9.6,1421.239637
388d3669-9c70-453c-ad4c-0d18eedac5f9,2-2,0,23281,40609,1617,120,0.6666666667,1212,21.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,464.3275133
4bf638b5-36b4-4b87-977c-dbb48a337da5,3-1,0,20281,44153,10852,166,0.6666666667,1212,,,0.0,college,1.0,English,0.0,1.0,Y,9.6,486.9141814
0023cb4d-a3f6-4163-8761-a07914b40754,3-1,0,84936,29426,10785,106,0.6666666667,1366,20.0,desktop,,pre-high school,0.0,,,0.0,Y,10.697,204.6962496
65ff8233-c35c-488c-a692-f140a8bc5f64,3-2,0,30847,95923,2099,166,1.0,880,,smartphone,0.0,,0.0,English,0.0,0.0,N,11.081,264.6965026
d5474dc4-83b3-459e-8435-aab6eb356a3a,2-1,1,50287,25186,6622,383,0.6666666667,1438,36.0,desktop,0.0,graduate school,0.0,Chinese,0.0,0.0,Y,7.638,334.6487766
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,1-1,1,24057,42759,5180,166,0.6666666667,322,55.0,laptop,1.0,college,2.0,Italian,0.0,1.0,N,10.485,147.7468604
2969f3fa-0544-46ff-b5ad-5f14fa846a7f,1-2,1,44052,62573,12454,383,1.0,1294,52.0,smartphone,0.0,college,1.0,English,1.0,1.0,Y,8.337,111.0740542
cb34d1a2-93ee-48a2-91ec-77e02c1028fd,1-1,0,50468,21175,7053,324,0.3333333333,1212,36.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,252.5619067
c99a4a23-599b-4fcf-905b-a0330bb7b595,3-2,0,66437,69749,1778,324,1.0,1423,25.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,318.2763307
45b56b87-c43f-4c6f-baae-661bbb6e40c7,2-2,0,71915,39281,4614,120,1.0,1366,13.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,5296.151187
01793098-f0e2-4ef8-a0eb-706a0584332d,3-1,1,41166,59192,2955,145,1.0,880,45.0,desktop,0.0,college,,English,0.0,0.0,N,10.697,119.3604084
8d39576d-2b3d-4eb4-acfa-32254991618d,2-2,1,40475,27569,957,120,0.6666666667,1281,18.0,desktop,0.0,high school,1.0,Korean,0.0,1.0,Y,10.485,410.5076442
49dd7632-70f7-4146-be5a-cad4473fb75b,2-1,0,70678,41811,5679,324,1.0,1381,28.0,smartphone,0.0,pre-high school,0.0,English,0.0,0.0,Y,10.485,123.5287552
5e3b5968-8333-4c18-987b-b413b916f904,3-1,0,52940,17685,1850,106,1.0,1294,45.0,,0.0,graduate school,1.0,English,0.0,1.0,N,7.638,228.6077155
bb6d86fb-97e8-406f-b440-8dbc6e8e7771,3-1,0,131493,52989,2996,120,0.6666666667,1438,52.0,desktop,0.0,graduate school,1.0,,0.0,0.0,Y,10.485,232.6806147
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,2-1,1,32015,17913,4108,383,1.0,1427,22.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,217.6607515
bd594697-306c-4969-bc64-971a4c6a795b,3-2,0,138629,21051,2477,120,1.0,1150,50.0,,0.0,professional school,0.0,English,0.0,1.0,Y,8.337,616.3797203
76d25023-7920-4e91-a62e-db630eb472c5,1-2,1,27692,18086,2868,383,1.0,1137,22.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,145.1458305
204f52c9-ca1f-4474-a4c9-ec189e17161e,1-1,0,26809,61915,4732,166,1.0,1214,21.0,desktop,0.0,,,English,0.0,0.0,Y,10.485,671.7137763
34604f27-94d7-4af3-9b8d-7c9fa836e7cb,1-2,0,34969,77735,12730,324,1.0,1438,26.0,desktop,0.0,college,1.0,English,0.0,,N,7.638,166.6809569
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,2-2,0,64666,10022,1073,383,1.0,1366,18.0,laptop,0.0,,0.0,English,0.0,0.0,Y,10.697,625.6742179
6fcb6412-d8d2-42f2-b80d-d820f1f57684,2-2,0,49971,40663,0,106,0.6666666667,1366,21.0,laptop,0.0,professional school,,,0.0,1.0,Y,10.697,540.6931602
c10c2f4b-5e25-495d-be7f-9678adcb45ed,3-2,1,58276,34640,1841,145,1.0,1438,27.0,laptop,0.0,college,1.0,English,0.0,0.0,N,7.638,456.3808808
20bc2c15-8c8b-4581-89b1-ce290be145df,1-2,1,39831,57846,3101,120,1.0,1135,28.0,laptop,0.0,college,1.0,English,0.0,0.0,N,11.081,744.428276
0c06a58b-c629-43ce-8f6c-2a140dd88b66,3-1,0,64796,30567,11130,106,0.3333333333,1135,28.0,laptop,0.0,college,0.0,English,0.0,0.0,N,7.638,129.4010654
c16c936c-e99b-447f-b617-9453bbff6d31,2-1,1,31863,80738,3101,383,0.6666666667,1438,24.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.697,289.3152872
cea04555-57d4-4edf-9198-e8aa302bc070,2-1,0,100435,23114,2976,324,0.3333333333,1294,22.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,193.0073653
716744fa-dda1-4423-a78c-87e4633852b3,3-2,1,29176,41764,800,324,1.0,880,24.0,smartphone,1.0,college,0.0,English,0.0,0.0,Y,11.081,231.7277563
540ad2c3-6798-4093-8f1c-3c3a0ea94ac6,1-2,0,70541,1819,992,166,1.0,982,27.0,,0.0,college,2.0,English,0.0,0.0,Y,11.081,342.6124197
60fc017d-b4ee-423c-9d56-6c2a06a3697a,1-2,1,15626,141233,1235,166,1.0,880,22.0,desktop,0.0,pre-high school,0.0,English,0.0,0.0,Y,11.081,334.8425819
6b68642b-ac9e-40c0-90d9-91bd6ffd92a9,2-1,0,61024,53680,2709,324,1.0,322,17.0,laptop,2.0,college,1.0,English,0.0,0.0,Y,8.337,210.7535073
0d304788-a11c-471d-900e-323afd0cc99d,3-2,0,20320,31159,1195,145,1.0,1135,18.0,laptop,0.0,,1.0,Spanish,0.0,1.0,Y,11.081,246.418461
bd594697-306c-4969-bc64-971a4c6a795b,2-2,0,37131,70451,4106,145,1.0,1438,,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,295.3330092
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,1,13158,82416,23560,383,1.0,1294,26.0,,0.0,high school,1.0,English,0.0,1.0,Y,10.485,330.9499489
638f2a54-a63f-43cb-bb8d-57d901598260,3-2,1,25321,51933,373,106,1.0,646,20.0,smartphone,0.0,,1.0,English,0.0,0.0,Y,7.638,700.5910336
c2330187-54a2-48ba-be2c-d317fea39438,2-2,0,64799,31685,3807,145,1.0,1294,22.0,laptop,0.0,college,0.0,German,0.0,1.0,Y,10.485,164.684355
db397e5a-8fad-4c15-bf93-e25495e0584e,3-1,1,53934,51578,301,120,1.0,1150,24.0,smartphone,0.0,college,1.0,English,,0.0,Y,10.485,335.0664356
c2a8d24d-9630-4151-8175-0b42eb1aa9ec,3-1,0,38521,96583,1366,324,0.6666666667,1294,37.0,smartphone,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,326.827054
e6086759-35ed-4d89-9e47-271e43001fe6,3-2,1,27370,9992,1609,383,1.0,1438,24.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,253.7478854
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,3-2,1,21720,89154,10521,120,1.0,1438,30.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,699.4382022
7a8f85f2-03e4-4714-995d-c15403d9d38b,1-2,0,39187,39822,2616,324,0.6666666667,1438,,smartphone,0.0,college,0.0,Swedish,0.0,1.0,N,10.485,108.6009251
b038618b-9b28-43cd-b9c1-ac984372d993,2-1,1,67151,36227,8234,324,0.6666666667,1366,27.0,smartphone,,college,1.0,English,0.0,0.0,Y,7.638,153.131245
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,1-2,0,51125,39569,9350,120,1.0,1366,19.0,desktop,,graduate school,,,0.0,0.0,Y,8.337,196.5328636
9e875d92-b04c-452d-870f-c6d62912ff13,1-2,1,26002,121887,31119,106,1.0,1294,59.0,laptop,2.0,high school,0.0,Norwegian,1.0,0.0,Y,7.638,231.820667
9e9c021a-b55a-4aeb-af94-847d6d457b62,2-2,1,44738,30250,6208,324,1.0,1438,26.0,laptop,0.0,graduate school,,English,0.0,0.0,Y,7.638,185.2995676
dc68d578-d73f-4d91-a515-6a5569f35516,3-1,1,24250,53800,1795,120,0.6666666667,1281,21.0,laptop,0.0,college,0.0,English,0.0,1.0,Y,7.638,197.8847505
55ceb008-47a1-41ef-82f8-5527e474f4bb,3-2,1,20020,40362,0,145,0.6666666667,1214,17.0,smartphone,,college,1.0,English,0.0,1.0,Y,9.6,553.7357222
e893554b-e41b-44f5-9247-2f1b1ca49f52,1-2,0,30483,12058,2445,145,1.0,1438,58.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,144.1089265
5d94e05b-6915-4406-9c52-0e12b11f5c0b,2-2,0,78610,29946,7570,166,1.0,880,27.0,laptop,2.0,graduate school,,English,0.0,0.0,N,7.638,183.2900565
e893554b-e41b-44f5-9247-2f1b1ca49f52,2-2,0,33286,41064,2234,166,0.6666666667,1438,15.0,laptop,0.0,college,1.0,English,0.0,1.0,,9.6,1540.420968
2154a0f3-a816-47af-b00c-16d398859afa,3-1,1,83105,32762,3878,166,1.0,1419,51.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,7.638,164.3998415
db095ce6-bb12-4f37-88e2-d9e76be1b021,2-2,0,78529,47505,16839,383,0.6666666667,1366,53.0,laptop,0.0,high school,1.0,English,0.0,0.0,,7.638,442.4506142
ff3d06e6-c5ec-4c24-87dd-0dfc42864aa2,1-2,1,32643,33199,12213,106,1.0,322,,laptop,0.0,graduate school,1.0,Standard_Hindi,0.0,0.0,Y,10.485,293.1365612
984a4027-117c-4a02-894d-deab7ced44c4,2-2,0,3535,17464,5999,120,1.0,880,35.0,smartphone,0.0,graduate school,1.0,Russian,0.0,1.0,Y,7.638,311.5814227
264b7cb3-a20d-4fe4-9f75-2a0dda8f6300,2-1,1,91451,28488,11837,383,1.0,1294,50.0,desktop,0.0,,0.0,English,0.0,1.0,Y,11.081,350.4081058
ad4283c9-d606-4e9c-b45f-7f660b31f5d3,3-2,0,124270,48038,10652,324,0.6666666667,1365,45.0,,0.0,college,0.0,English,0.0,0.0,N,10.697,251.068721
b0d76a60-3231-40e1-8fbe-d4d020b33e22,3-2,1,97879,30969,6475,106,1.0,1294,35.0,laptop,,graduate school,,English,0.0,0.0,N,9.6,227.0279883
154c0760-9c47-435f-8335-5f1178d12e46,2-2,0,19261,71892,1868,145,0.6666666667,880,25.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,729.7762478
a12939e3-640d-42c5-87ed-83c1358c4698,1-1,1,32065,51756,7585,106,1.0,1366,26.0,desktop,0.0,PhD,0.0,English,1.0,0.0,Y,11.081,338.8885015
5d94e05b-6915-4406-9c52-0e12b11f5c0b,1-1,1,84917,49461,16787,120,0.3333333333,1438,13.0,desktop,0.0,college,0.0,English,0.0,1.0,Y,7.638,246.444763
e0080083-9f88-4396-bb69-13c375543c8c,1-1,1,58324,29989,3517,120,1.0,880,27.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,204.0173793
1ea0eab0-36ee-4a7f-a855-db0d0c545a87,3-2,0,74776,127038,4223,324,1.0,1423,41.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,191.726501
fc06986a-ae94-4241-b930-3b90075bbcfb,1-2,1,34505,40667,6182,120,0.6666666667,1227,50.0,smartphone,0.0,college,1.0,English,0.0,,Y,10.697,1203.708554
a4ad1191-04ac-455e-aff5-2c63a910dc59,2-1,1,20027,32568,6610,106,0.6666666667,1227,,laptop,0.0,college,1.0,English,0.0,0.0,N,8.337,367.3964531
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,2-1,1,72252,16888,15166,383,1.0,1438,17.0,desktop,0.0,,,English,0.0,0.0,,8.337,473.9195231
60fc017d-b4ee-423c-9d56-6c2a06a3697a,2-2,0,46759,32174,1788,383,0.3333333333,1366,39.0,desktop,0.0,graduate school,1.0,English,0.0,1.0,Y,7.638,603.1971021
95331a06-3cd7-4ced-a1f9-7baeee03847e,3-2,1,21873,76456,4494,145,1.0,574,26.0,desktop,0.0,college,1.0,English,0.0,0.0,N,11.081,385.6148216
44e64898-8cc7-4234-86f8-f68036f35eac,1-1,0,40899,14811,3257,145,0.6666666667,1438,27.0,smartphone,0.0,professional school,0.0,English,0.0,0.0,Y,11.081,201.6693743
5d7f8090-1b2b-425d-acdf-31cf8ff2f527,2-2,0,40929,12110,2916,145,1.0,1137,30.0,desktop,,high school,1.0,English,0.0,0.0,Y,10.485,176.2025316
24c1cc74-742c-4c92-860a-7a2fa7659727,2-1,1,30835,54603,3678,166,0.6666666667,1438,20.0,laptop,2.0,high school,1.0,English,0.0,0.0,,9.6,435.6534802
347a69b8-232d-4315-8829-4c6a7374bf6b,3-2,0,60200,71816,4251,120,1.0,1366,19.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,267.3504561
643a52f5-884d-44a3-8591-97c7af7f8357,2-2,1,39929,99763,14937,145,1.0,880,17.0,tablet,0.0,high school,1.0,English,0.0,1.0,Y,8.337,125.3635478
52094e6b-59e3-4905-9151-73e21750879d,3-2,1,15576,111068,18670,166,1.0,880,22.0,smartphone,0.0,college,1.0,English,1.0,0.0,Y,11.081,420.1190337
61746fb4-9306-40b6-aeb3-31222f13e4bd,1-2,1,62209,27259,12305,106,1.0,1438,32.0,smartphone,0.0,college,1.0,English,,0.0,N,9.6,534.2695062
e8229c81-5d49-4981-abd0-3f3478f9567f,1-2,0,29597,67621,3476,145,0.6666666667,1212,52.0,smartphone,0.0,,1.0,Indonesian,0.0,1.0,Y,8.337,388.683395
9d35cb65-f33c-4a81-bcbf-a794582e6691,2-1,0,109258,136914,16947,383,0.3333333333,1438,19.0,laptop,,professional school,1.0,Other,0.0,0.0,,10.697,300.5794302
e0080083-9f88-4396-bb69-13c375543c8c,1-2,1,41122,34403,1626,383,1.0,1438,21.0,laptop,,college,0.0,English,0.0,0.0,Y,10.697,758.9599438
b856a7a0-694d-44df-84e5-7df262774187,2-2,0,44649,27632,3846,166,1.0,1212,21.0,laptop,0.0,college,,English,0.0,0.0,Y,8.337,254.7603759
5013da82-22c7-47fd-a245-d7131d2fab50,2-1,0,27198,60303,315,145,1.0,1150,19.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,290.6828955
94001a0c-b948-4223-a92a-eebe14c48d2f,2-2,1,75547,18235,1491,383,1.0,1438,18.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,224.3715519
4bf66c16-79cf-49d3-a150-110237af0243,1-2,0,52066,36902,9772,166,1.0,1438,19.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,N,10.485,319.957339
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-1,1,61862,81636,1755,324,1.0,1212,,laptop,1.0,PhD,0.0,English,0.0,0.0,Y,9.6,275.7775395
e1205048-076b-4e6f-a4f1-23fa25931539,1-1,0,37643,61384,4090,383,0.3333333333,880,24.0,desktop,0.0,graduate school,0.0,English,1.0,0.0,Y,7.638,294.2419237
6965965e-87b6-46cf-97e0-3b7960e277c1,1-1,0,32681,31138,23460,383,1.0,1438,21.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,11.081,325.4039497
be9ad381-7efe-4b47-b2c8-04121156cd38,2-2,1,73119,43614,3706,120,1.0,1366,19.0,smartphone,,college,0.0,English,0.0,0.0,,9.6,367.3469388
63bc2403-a08b-4c51-8b2c-01e6cbfd54d3,2-1,0,95855,59267,4514,324,1.0,1279,,,0.0,college,1.0,Chinese,0.0,0.0,Y,11.081,172.2034871
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,1-1,0,92027,21083,18613,120,0.6666666667,880,17.0,laptop,,graduate school,0.0,English,0.0,0.0,Y,7.638,148.5618976
b856a7a0-694d-44df-84e5-7df262774187,1-2,1,36262,21824,83817,324,0.6666666667,1135,60.0,desktop,1.0,,1.0,English,0.0,0.0,Y,7.638,143.7353883
d77f1a0e-29fe-4341-9629-55666d082f4b,3-1,1,36759,20065,1384,145,0.6666666667,1439,28.0,desktop,0.0,graduate school,0.0,English,0.0,1.0,Y,8.337,183.2828202
bafce4bd-e4e4-4d73-8424-2a9343c52f7f,2-1,1,36030,120268,788,106,1.0,880,21.0,laptop,,college,2.0,,0.0,0.0,Y,10.485,1025.641026
08e0c3b1-652b-4be1-b8fb-e30789efca15,2-1,1,29989,4433,0,324,1.0,1294,25.0,smartphone,0.0,college,0.0,English,0.0,1.0,Y,11.081,213.8537928
591c5b25-b236-46fc-9796-d2e943430115,2-2,0,18869,15521,16989,324,0.6666666667,574,15.0,laptop,0.0,college,0.0,Vietnamese,0.0,0.0,Y,10.697,251.8313205
ebe32dfe-f98a-490f-a017-f2872a47a1af,3-2,1,102564,64647,5834,324,0.6666666667,1366,27.0,desktop,0.0,high school,0.0,English,0.0,0.0,N,7.638,325.0702786
8d488770-dca3-4c48-bac8-af2e74d1dc4c,1-2,0,117058,53912,2361,120,0.6666666667,1150,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,172.1068249
