uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,player,religiousness,expenditure,school,persons,games,f_other,n_other,deny,occupation
801b0890-5265-4faf-95db-452ce047f74d,1-1,1,50767,41235,9532,324,0.6666666667,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,471.4441615,Julian Korb,3,5399.383301,Mountain Elementary,1,1,9,13,0,5
801b0890-5265-4faf-95db-452ce047f74d,3-2,0,26363,24921,1442,120,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,288.912965, Iturraspe,3,5429.473633,Burlingame Elementary,4,13,4,6,1,5
801b0890-5265-4faf-95db-452ce047f74d,3-1,1,19269,17724,1545,106,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,358.8354773, Sergio Sánchez,4,5644.286133,Grant Elementary,3,7,7,10,0,6
801b0890-5265-4faf-95db-452ce047f74d,1-2,0,47562,34257,13305,383,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,670.8118049,Phil Jones,3,6060.256836,Happy Valley Elementary,2,4,3,5,1,5
801b0890-5265-4faf-95db-452ce047f74d,2-2,1,23449,19108,4341,166,0.6666666667,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,521.247645,Michael Dawson,4,5319.553711,Bonny Doon Union Elementary,2,1,3,5,0,6
801b0890-5265-4faf-95db-452ce047f74d,2-1,0,28793,25723,3070,145,1.0,1281,27.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,338.2187148,Kevin Trapp,5,4819.903809,Walnut Creek Elementary,1,1,4,6,0,5
80377a90-a6d3-4092-ad16-1615a6f024b2,3-2,0,43376,41939,1437,120,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.697,171.6779132,Peter Crouch,1,5208.226074,Hope Elementary,2,1,3,5,0,6
80377a90-a6d3-4092-ad16-1615a6f024b2,2-1,0,44687,41727,2960,145,0.6666666667,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,8.337,208.4980948,Timo Hildebrand,4,5859.964844,Larkspur Elementary,1,1,7,10,0,5
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,1,75359,71291,4068,324,0.6666666667,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,9.6,272.6851917,Roman Neustädter,3,4962.736816,Cupertino Union Elementary,3,1,3,5,0,1
80377a90-a6d3-4092-ad16-1615a6f024b2,2-2,1,36650,34427,2223,166,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,7.638,289.3078107,Yassine Benzia,4,7614.379395,Pacific Elementary,2,1,9,13,0,5
80377a90-a6d3-4092-ad16-1615a6f024b2,3-1,1,22923,19883,3040,106,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,11.081,319.8712468,Nicolas Maurice-Belay,1,5566.467773,Los Gatos Union Elementary,2,2,3,5,0,3
80377a90-a6d3-4092-ad16-1615a6f024b2,1-2,0,76987,67920,9067,383,1.0,880,15.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.485,338.3392226,Samba Diakité,3,7039.949219,Montecito Union Elementary,4,1,7,10,0,1
8053404b-3274-4b36-a3ed-c3f4cff86dee,3-1,0,43747,39281,4466,106,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,161.9103383,Sven Ulreich,5,6604.063965,Solana Beach Elementary,2,2,7,10,0,6
8053404b-3274-4b36-a3ed-c3f4cff86dee,2-1,1,44389,42558,1831,145,0.6666666667,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,204.4268998,Quentin Othon,5,6180.148926,Menlo Park City Elementary,3,2,4,6,0,6
8053404b-3274-4b36-a3ed-c3f4cff86dee,1-2,0,72373,68334,4039,383,0.6666666667,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,336.2894021, Júlio César,5,6460.657227,Reed Union Elementary,3,1,9,13,0,1
8053404b-3274-4b36-a3ed-c3f4cff86dee,2-2,0,39434,38784,650,166,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,256.8069307,Niklas Dams,2,6415.35498,Mill Valley Elementary,2,1,7,10,0,6
8053404b-3274-4b36-a3ed-c3f4cff86dee,3-2,1,37454,35520,1934,120,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,202.7027027,Gerrit Wegkamp,5,5230.876953,Lafayette Elementary,4,2,4,6,0,5
8053404b-3274-4b36-a3ed-c3f4cff86dee,1-1,1,77354,73445,3909,324,1.0,1212,28.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,264.6878617,Bryan Ruiz,3,5838.171875,Del Mar Union Elementary,2,5,7,10,0,5
817abbbf-33b6-4f40-a3e1-e0b38753e896,1-1,1,74851,69483,5368,324,1.0,1438,,,,,,,,,,9.6,279.7806658,Christian Benteke,4,7711.506836,Woodside Elementary,3,3,3,5,0,6
817abbbf-33b6-4f40-a3e1-e0b38753e896,3-1,0,13954,13654,300,106,1.0,1438,,,,,,,,,,11.081,465.7975685,Wayne Rooney,2,5592.765137,Moraga Elementary,2,6,4,6,0,5
817abbbf-33b6-4f40-a3e1-e0b38753e896,3-2,1,18343,17857,486,120,1.0,1438,,,,,,,,,,10.697,403.2032256,Loïc Abenzoar,4,5933.154297,Orinda Union Elementary,1,1,4,6,0,3
817abbbf-33b6-4f40-a3e1-e0b38753e896,2-1,0,15576,15089,487,145,0.3333333333,1438,,,,,,,,,,8.337,576.5789648,Roque Santa Cruz,2,7593.405762,Hillsborough City Elementary,1,1,3,5,0,6
817abbbf-33b6-4f40-a3e1-e0b38753e896,1-2,0,42579,39909,2670,383,1.0,1438,,,,,,,,,,10.485,575.8099677,Mark Schwarzer,5,6500.449707,Cold Spring Elementary,1,17,3,5,0,3
817abbbf-33b6-4f40-a3e1-e0b38753e896,2-2,1,27013,26510,503,166,1.0,1438,,,,,,,,,,7.638,375.7072803,Daniel Agger,2,7217.263184,Portola Valley Elementary,2,1,3,5,0,6
8205439c-3064-403e-8fe9-b46a0c866470,1-2,1,84917,77785,7132,383,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.485,295.4297101,Mody Traoré,5,5392.638672,Saratoga Union Elementary,1,3,3,5,0,6
8205439c-3064-403e-8fe9-b46a0c866470,1-1,0,78237,32046,46191,324,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,9.6,606.6279723,David Abraham,4,7290.338867,Las Lomitas Elementary,4,1,4,6,0,6
8205439c-3064-403e-8fe9-b46a0c866470,2-1,0,42647,36214,6433,145,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,8.337,240.2385818,Pape Diakhaté,1,5741.462891,Los Altos Elementary,3,1,4,6,0,5
8205439c-3064-403e-8fe9-b46a0c866470,3-1,0,52628,48572,4056,106,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,11.081,130.939636,Richard Dunne,4,4402.831543,Somis Union Elementary,4,1,7,10,0,3
8205439c-3064-403e-8fe9-b46a0c866470,3-2,1,66437,53551,12886,120,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.697,134.4512708,Jérémie Aliadiére,5,4776.336426,Plumas Elementary,3,1,7,10,0,4
8205439c-3064-403e-8fe9-b46a0c866470,2-2,1,40091,36985,3106,166,0.6666666667,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,7.638,269.2983642,Ross Turnbull,4,5993.392578,Wheatland Elementary,1,2,7,10,0,1
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-2,1,100459,91011,9448,383,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.485,252.4969509,Michael Essien,4,6384.911133,Sunol Glen Unified,4,1,7,10,0,5
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-2,1,51847,49654,2193,120,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.697,145.0034237, Cristian Tello,4,5099.380859,Manzanita Elementary,3,1,4,6,0,6
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-1,0,131789,99740,32049,324,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,9.6,194.9067576,Jake Livermore,5,5501.95459,Thermalito Union Elementary,3,1,3,5,0,7
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-1,0,29552,26413,3139,106,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,11.081,240.7905198,Ryan Dickson,3,7101.831055,Golden Feather Union Elementary,3,2,3,5,1,6
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-2,1,51336,44799,6537,166,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,7.638,222.3263912,Nathaniel Clyne,2,5235.987793,Palermo Union Elementary,1,3,7,10,0,5
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-1,0,47038,34544,12494,145,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,8.337,251.8527096,Romain Genevois,2,5580.146973,Burrel Union Elementary,1,3,7,10,0,4
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-2,1,23166,22033,1133,120,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,326.7825534,Ilir Azemi,4,5253.331055,Holt Union Elementary,4,3,7,10,0,6
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-1,0,22618,20230,2388,106,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,314.3845774,Juan Neira,2,4565.746094,Vineland Elementary,3,4,3,5,1,3
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-1,0,20320,19240,1080,145,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,452.1829522,Christian Gentner,4,5355.54834,Orange Center Elementary,2,1,3,5,0,6
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-1,0,38879,38451,428,324,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,505.5785285, Víctor Álvarez,3,5036.211426,Del Paso Heights Elementary,3,1,7,10,0,6
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-2,1,23254,22458,796,166,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,443.4945231,Per Skjelbred,5,4547.692383,Le Grand Union Elementary,4,3,4,6,0,5
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-2,1,46636,45151,1485,383,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,508.958827,Bradden Inman,2,5447.345215,West Fresno Elementary,4,2,7,10,0,6
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-1,0,26062,16597,9465,106,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,11.081,383.2017835,Michael Carrick,3,6567.149414,Allensworth Elementary,2,1,7,10,1,5
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-1,0,36050,25989,10061,145,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,8.337,334.7570126,Daniel Van Buyten,5,4818.612793,Sunnyside Union Elementary,2,1,7,10,0,4
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-2,1,38662,31570,7092,120,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.697,228.0646183,Ivo Iličević,2,5621.456055,Woodville Elementary,3,2,7,10,0,5
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-2,1,43082,38444,4638,166,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,7.638,259.0781396,Jermain Defoe,4,6026.359863,Pixley Union Elementary,2,3,7,10,0,4
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-1,0,81876,64965,16911,324,0.6666666667,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,9.6,299.2380513,Ivo Iličević,1,6723.237793,Lost Hills Union Elementary,4,1,9,13,0,5
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-2,1,91604,80738,10866,383,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.485,284.6243405,Karim Guédé,4,5589.885254,Buttonwillow Union Elementary,2,1,9,13,0,5
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-2,1,45891,45383,508,120,0.6666666667,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.697,158.6497147,Mesut Özil,3,5064.615723,Lennox Elementary,1,3,4,6,0,5
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-2,1,70678,66585,4093,383,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.485,345.1227754, Cesc Fàbregas,3,5433.593262,Lamont Elementary,4,13,7,10,0,6
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-2,1,27259,27259,0,166,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,7.638,365.3839099,Steven Gerrard,3,5725.563477,Westmorland Union Elementary,1,6,3,5,1,5
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-1,0,22912,22912,0,145,0.3333333333,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,8.337,379.7136872,Benoît Cheyrou,2,4542.10498,Pleasant View Elementary,3,8,3,5,0,7
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-1,0,22225,22225,0,106,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,11.081,286.1642295,Kingsley Onuegbu,3,5107.086426,Wasco Union Elementary,4,1,3,5,1,6
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-1,0,56626,54742,1884,324,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,9.6,355.1203829,Lucas Digne,4,4659.661621,Alta Vista Elementary,4,1,7,10,1,6
84e4310e-79bb-469f-a212-a280f0defc2f,2-1,0,38700,35727,2973,145,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,243.5133093,Stéphane Sessegnon,2,4555.464355,Livingston Union Elementary,1,10,4,6,0,3
84e4310e-79bb-469f-a212-a280f0defc2f,1-1,0,90417,62491,27926,324,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,311.0847962,John Guidetti,4,5415.152832,Woodlake Union Elementary,2,1,3,5,0,3
84e4310e-79bb-469f-a212-a280f0defc2f,3-1,1,44368,33523,10845,106,1.0,1278,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,189.7204904,Christian Vander,4,4997.871582,Alisal Union Elementary,2,1,3,5,0,1
84e4310e-79bb-469f-a212-a280f0defc2f,1-2,1,89098,73284,15814,383,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,313.5745865,Chinedu Obasi,1,5223.912109,Arvin Union Elementary,4,1,7,10,0,6
84e4310e-79bb-469f-a212-a280f0defc2f,2-2,1,57225,51812,5413,166,1.0,1437,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,192.2334594, Capdevila,4,5139.164551,Terra Bella Union Elementary,3,1,9,13,0,5
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,0,48478,40619,7859,120,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,177.2569487,Boaz Myhill,3,4614.251953,Tipton Elementary,4,4,4,6,0,5
8672882e-46f5-44a6-ac35-bfedb6323e69,3-1,0,71649,69749,1900,106,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,91.184103,Brian Murphy,3,5342.233398,San Ysidro Elementary,1,1,7,10,0,1
8672882e-46f5-44a6-ac35-bfedb6323e69,1-1,1,94135,91000,3135,324,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,213.6263736,Henri Saivet,3,5347.458496,Soledad Unified,4,1,3,5,0,1
8672882e-46f5-44a6-ac35-bfedb6323e69,2-1,0,64818,63312,1506,145,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,137.4147081,Paul Baysse,4,5036.458984,Mountain View Elementary,3,7,3,5,0,3
8672882e-46f5-44a6-ac35-bfedb6323e69,3-2,1,72484,72483,1,120,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,99.33363685, Pedro López,2,5117.141602,King City Union Elementary,4,6,4,6,0,5
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,42951,41111,1840,166,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,242.2709251,Samba Diakité,4,5117.039551,Ontario-Montclair Elementary,4,1,3,5,0,5
8672882e-46f5-44a6-ac35-bfedb6323e69,1-2,0,103955,101879,2076,383,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,225.5616957,Joleon Lescott,5,5272.191895,Los Nietos Elementary,1,10,7,10,1,5
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-1,0,36302,32051,4251,145,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,8.337,271.4423887,Michael Rensing,1,5225.719238,Winton Elementary,2,2,3,5,0,3
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-1,1,75128,62959,12169,324,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,9.6,308.7723757,Victor Anichebe,5,6516.533203,Raisin City Elementary,1,5,9,13,0,1
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-2,0,64964,38622,26342,383,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.485,594.9976697,Marvin Plattenhardt,3,4559.176758,Ravenswood City Elementary,2,1,3,5,0,6
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-2,1,29300,27217,2083,120,0.6666666667,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.697,264.5405445,Marcel de Jong,1,5119.158203,Richland-Lerdo Union Elementary,2,3,7,10,0,6
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-1,0,30685,29314,1371,106,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,11.081,216.961179,Danny Rose,3,5338.185547,Oxnard Elementary,2,1,7,10,0,5
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-2,1,32419,30001,2418,166,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,7.638,331.9889337, Gabi,4,5090.044922,El Nido Elementary,2,1,4,6,0,6
8711ed93-34d0-4b16-b713-b1ac804d7742,1-1,0,40833,32553,8280,324,0.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,9.6,597.1799834,David Rozehnal,5,5485.496094,Fairfax Elementary,4,2,9,13,0,1
8711ed93-34d0-4b16-b713-b1ac804d7742,3-1,1,17225,13499,3726,106,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,11.081,471.1460108,Ji-Sung Park,2,4793.370117,Delano Union Elementary,2,3,7,10,0,6
8711ed93-34d0-4b16-b713-b1ac804d7742,1-2,1,46103,30437,15666,383,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.485,755.0021356,Michael Krohn-Dehli,4,5092.91748,Perris Elementary,3,3,4,6,1,4
8711ed93-34d0-4b16-b713-b1ac804d7742,2-2,0,18952,17972,980,166,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,7.638,554.1954151,Stefan Aigner,5,4359.520996,Valle Lindo Elementary,1,1,7,10,1,6
8711ed93-34d0-4b16-b713-b1ac804d7742,3-2,0,25597,23353,2244,120,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.697,308.311566,Frank Lampard,4,5645.495605,Alum Rock Union Elementary,1,1,3,5,0,6
8711ed93-34d0-4b16-b713-b1ac804d7742,2-1,1,20081,17869,2212,145,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,8.337,486.8767139,Piotr Trochowski,4,4518.016113,Edison Elementary,1,4,4,6,0,6
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-2,1,46096,38507,7589,166,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,258.6542707,Kingsley Onuegbu,4,5864.366211,Bakersfield City Elementary,4,1,4,6,0,5
8716e0ad-f17c-4c46-97ed-2c9643a576b0,3-2,1,57308,48815,8493,120,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,147.4956468,Alexander Esswein,4,5257.996582,Franklin-McKinley Elementary,1,1,3,5,0,5
8716e0ad-f17c-4c46-97ed-2c9643a576b0,1-2,0,75216,56194,19022,383,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,408.9404563,Nicky Shorey,3,5016.692383,Hawthorne Elementary,2,3,3,5,0,6
8716e0ad-f17c-4c46-97ed-2c9643a576b0,1-1,1,86072,73424,12648,324,0.3333333333,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,264.763565,Alexander Madlung,2,4720.086426,Chowchilla Elementary,2,5,3,5,0,5
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-1,0,53536,49192,4344,145,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,176.8580257,Johannes Flum,4,5470.5625,Salinas City Elementary,2,7,3,5,0,1
8716e0ad-f17c-4c46-97ed-2c9643a576b0,3-1,0,45511,29993,15518,106,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,212.0494782,Bafetimbi Gomis,4,5615.441895,Santa Maria-Bonita Elementary,4,9,4,6,0,6
87ae871b-9380-42b1-8130-7914f969a239,2-2,1,37177,37177,0,166,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,7.638,267.9075773,Cristian Molinaro,5,5245.439941,Whittier City Elementary,4,7,4,6,0,5
87ae871b-9380-42b1-8130-7914f969a239,1-2,1,79592,78855,737,383,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,10.485,291.4209625,Titus Bramble,5,4838.175293,Eastside Union Elementary,1,19,7,10,0,7
87ae871b-9380-42b1-8130-7914f969a239,3-2,1,37633,37577,56,120,0.6666666667,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,10.697,191.6065678, Rubén Miño,3,5367.988281,Lawndale Elementary,1,1,7,10,0,5
87ae871b-9380-42b1-8130-7914f969a239,3-1,0,31911,31463,448,106,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,11.081,202.1421988,Darren Fletcher,4,5526.236816,Robla Elementary,3,1,7,10,0,6
87ae871b-9380-42b1-8130-7914f969a239,2-1,0,53882,53726,156,145,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,8.337,161.93277,Benjamin Nivet,4,4353.019531,Santa Rita Union Elementary,1,1,7,10,0,3
87ae871b-9380-42b1-8130-7914f969a239,1-1,0,317840,316504,1336,324,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,9.6,61.42102469,Leighton Baines,5,5034.290039,Rio Elementary,2,1,4,6,0,6
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,2-1,1,52567,10569,41998,145,0.6666666667,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,8.337,823.1620778,Ivan Rakitić,4,4692.493652,Strathmore Union Elementary,3,10,3,5,0,1
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-1,1,29274,26873,2401,106,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,11.081,236.6687754, Roberto Firmino,4,5606.781738,North Sacramento Elementary,4,3,3,5,0,2
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,1-1,1,130203,123960,6243,324,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,9.6,156.8247822,Jamie Carragher,2,4969.180664,Anaheim Elementary,4,32,7,10,0,2
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,2-2,0,35718,4860,30858,166,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,7.638,2049.382716,Joe Cole,5,4675.674805,Lemoore Union Elementary,3,1,7,10,0,5
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-2,0,30379,28790,1589,120,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.697,250.0868357,Massimo Volta,4,5306.132813,Armona Union Elementary,1,3,7,10,0,5
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,1-2,0,84221,81747,2474,383,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.485,281.1112334,Benjamin Uphoff,2,5693.883301,Beardsley Elementary,2,2,3,5,0,1
89f7f011-b480-4c6e-b249-c5a19f5c65d3,1-1,1,79781,71350,8431,324,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,9.6,272.4597057,Marouane Fellaini,3,5181.57959,South Whittier Elementary,3,1,3,5,0,5
89f7f011-b480-4c6e-b249-c5a19f5c65d3,3-2,1,42875,39085,3790,120,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.697,184.2138928,Gabriel Obertan,5,5228.650879,Hanford Elementary,1,2,7,10,0,6
89f7f011-b480-4c6e-b249-c5a19f5c65d3,2-2,0,49935,48087,1848,166,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,7.638,207.1245867,Richard Chaplow,2,5339.391113,National Elementary,2,6,4,6,0,4
89f7f011-b480-4c6e-b249-c5a19f5c65d3,1-2,0,102034,98415,3619,383,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.485,233.5009907, Xabi Alonso,4,6056.49707,Roseland Elementary,4,3,7,10,0,5
89f7f011-b480-4c6e-b249-c5a19f5c65d3,3-1,0,47720,39863,7857,106,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,11.081,159.5464466,Bernd Leno,2,4845.680176,Di Giorgio Elementary,4,1,7,10,0,6
89f7f011-b480-4c6e-b249-c5a19f5c65d3,2-1,1,38888,35015,3873,145,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,8.337,248.4649436,Alex Pearce,2,4826.666016,Keppel Union Elementary,2,6,7,10,0,6
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,3-1,1,36276,36276,0,106,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,11.081,175.3225273,Benoît Pedretti,4,5367.090332,Lakeside Union Elementary,3,12,7,10,0,1
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,1-2,0,103469,102318,1151,383,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,10.485,224.5939131,Phil Jones,4,5742.73291,Merced City Elementary,1,1,7,10,0,6
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,1-1,1,84732,84450,282,324,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,9.6,230.1953819,Andrés Guardado,2,4136.250977,Guadalupe Union Elementary,1,5,9,13,0,6
